key,kind,left_pattern_id,right_pattern_id,gap_bucket,left_pattern,right_pattern,train_support,valid_support,npmi,heldout_log_rate_diff,document_count,document_coverage
4064184,hetero,62,119,0,"',' --d=2--> ' it'",' would' --d=1--> ' be',27,6,0.30635955,0.13854302,33,0.00330000
14680393,hetero,224,41,1,' It' --d=1--> ' is',' that' --d=1--> ' the',27,7,0.30386376,0.01560766,32,0.00320000
11668128,hetero,178,340,0,'0' --d=2--> '2',' ' --d=2--> ':',27,5,0.30355356,0.32086458,17,0.00170000
11469448,hetero,175,81,0,'.' --d=1--> ' If',' you' --d=1--> ' can',27,5,0.30093724,0.32086458,32,0.00320000
280231961,hetero,4276,3,1,' the' --d=1--> ' age',' ' --d=1--> '1',27,7,0.29992039,0.01560766,28,0.00280000
19734746,hetero,301,1051,2,' at' --d=1--> ' ','0' --d=2--> '\n',27,11,0.29832809,0.46759278,29,0.00290000
14885097,hetero,227,1053,1,'0' --d=3--> '1',':' --d=1--> '5',27,6,0.29662357,0.13854302,26,0.00260000
15204954,hetero,232,75,2,' more' --d=1--> ' than','0' --d=3--> '0',27,6,0.29588712,0.13854302,31,0.00310000
466650,hetero,7,987,2,'2' --d=1--> '0','/' --d=3--> '/',27,6,0.29519755,0.13854302,26,0.00260000
33363377,hetero,509,694,1,'3' --d=3--> '2','0' --d=2--> '\n\n',27,7,0.29488151,0.01560766,34,0.00340000
47713017,hetero,728,351,1,'4' --d=3--> '2','0' --d=1--> '9',27,10,0.29006250,0.37228260,37,0.00370000
12715304,hetero,194,165,0,'\n' --d=1--> ' ',' ' --d=1--> '9',27,8,0.28980263,0.14913905,28,0.00280000
113444016,hetero,1731,150,0,' In' --d=1--> ' ','1' --d=1--> '8',27,7,0.28571995,0.01560766,23,0.00230000
132579529,hetero,2023,25,1,'2' --d=2--> 'th',' ' --d=3--> '1',27,8,0.28513639,0.14913905,29,0.00290000
41353224,hetero,631,1,0,' look' --d=1--> ' at',' the' --d=2--> ' of',27,6,0.28078136,0.13854302,33,0.00330000
29818888,hetero,455,1,0,' well' --d=1--> ' as',' the' --d=2--> ' of',27,5,0.27996072,0.32086458,32,0.00320000
5702464,hetero,87,104,0,"',' --d=1--> ' so'",' if' --d=1--> ' you',27,6,0.27387120,0.13854302,32,0.00320000
788849,hetero,12,302,1,' to' --d=2--> ' the',' of' --d=1--> ' your',27,5,0.27179238,0.32086458,31,0.00310000
7249,hetero,0,906,1,' of' --d=1--> ' the','1' --d=2--> 'th',27,9,0.26899903,0.26692209,32,0.00320000
20976768,hetero,320,656,0,'1' --d=2--> ':','0' --d=2--> ':',27,7,0.26625467,0.01560766,28,0.00280000
50007096,hetero,763,391,0,'9' --d=3--> '2','0' --d=2--> '6',27,8,0.26422384,0.14913905,27,0.00270000
34081530,hetero,520,351,2,'6' --d=2--> ' ','0' --d=1--> '9',27,6,0.26108979,0.13854302,32,0.00320000
9318553,hetero,142,1555,1,' ' --d=1--> '0',':' --d=2--> '9',27,6,0.26014890,0.13854302,29,0.00290000
34082561,hetero,520,480,1,'6' --d=2--> ' ','0' --d=2--> '9',27,6,0.25741932,0.13854302,32,0.00320000
29494010,hetero,450,351,2,'4' --d=2--> ' ','0' --d=1--> '9',27,11,0.25627858,0.46759278,38,0.00380000
47713088,hetero,728,360,0,'4' --d=3--> '2','0' --d=2--> '7',27,9,0.25497132,0.26692209,35,0.00350000
7670432,hetero,117,340,0,'2' --d=3--> '2',' ' --d=2--> ':',27,5,0.25231745,0.32086458,17,0.00170000
13374432,hetero,204,636,0,' ' --d=3--> ':','2' --d=1--> '9',27,5,0.25120358,0.32086458,30,0.00300000
9765802,hetero,149,117,2,'3' --d=1--> '0','2' --d=3--> '2',27,9,0.24925328,0.26692209,34,0.00340000
35260921,hetero,538,319,1,'7' --d=2--> ' ','0' --d=2--> '5',27,5,0.24714868,0.32086458,29,0.00290000
6357384,hetero,97,49,0,"',' --d=1--> ' we'","' don' --d=1--> ""'t""",27,7,0.24703174,0.01560766,34,0.00340000
27986425,hetero,427,319,1,'5' --d=2--> ' ','0' --d=2--> '5',27,5,0.24686764,0.32086458,29,0.00290000
4721312,hetero,72,340,0,'1' --d=1--> '2',' ' --d=2--> ':',27,5,0.24669383,0.32086458,17,0.00170000
8194826,hetero,125,353,2,' in' --d=1--> ' ','9' --d=1--> '8',27,9,0.24303108,0.26692209,34,0.00340000
11667225,hetero,178,227,1,'0' --d=2--> '2','0' --d=3--> '1',27,10,0.24258674,0.37228260,19,0.00190000
29494081,hetero,450,360,1,'4' --d=2--> ' ','0' --d=2--> '7',27,9,0.24238706,0.26692209,35,0.00350000
303169744,hetero,4626,26,0,' November' --d=2--> '2','0' --d=1--> '1',27,11,0.23992519,0.46759278,35,0.00350000
34080010,hetero,520,161,2,'6' --d=2--> ' ','1' --d=1--> '4',27,8,0.23926012,0.14913905,30,0.00300000
13113506,hetero,200,788,2,'0' --d=2--> ' ',':' --d=1--> '2',27,5,0.23640076,0.32086458,27,0.00270000
5900874,hetero,90,329,2,' ' --d=3--> ' ','0' --d=1--> '8',27,13,0.23611263,0.63464687,34,0.00340000
50004545,hetero,763,72,1,'9' --d=3--> '2','1' --d=1--> '2',27,8,0.23435354,0.14913905,33,0.00330000
29494432,hetero,450,404,0,'4' --d=2--> ' ','2' --d=3--> '6',27,6,0.22852397,0.13854302,31,0.00310000
2235160,hetero,34,867,0,'2' --d=2--> '0','8' --d=2--> '1',27,13,0.22774172,0.63464687,23,0.00230000
4982522,hetero,76,223,2,'1' --d=1--> '1','2' --d=3--> '3',27,11,0.22737326,0.46759278,27,0.00270000
30016913,hetero,458,178,1,'3' --d=3--> ' ','0' --d=2--> '2',27,8,0.22611102,0.14913905,33,0.00330000
15204544,hetero,232,24,0,' more' --d=1--> ' than',' ' --d=1--> '3',27,5,0.22534890,0.32086458,31,0.00310000
17170730,hetero,262,37,2,'9' --d=2--> '0',' ' --d=2--> '9',27,6,0.22451873,0.13854302,26,0.00260000
2041688,hetero,31,1259,0,'1' --d=1--> '9','6' --d=1--> '6',27,13,0.22267396,0.63464687,36,0.00360000
34082032,hetero,520,414,0,'6' --d=2--> ' ','2' --d=3--> '9',27,6,0.22186080,0.13854302,32,0.00320000
133808,hetero,2,342,0,"',' --d=1--> ' and'",' I' --d=2--> ' it',27,9,0.22126207,0.26692209,35,0.00350000
425713,hetero,6,4062,1,' ' --d=2--> '0','7' --d=1--> '\n',27,9,0.22096237,0.26692209,26,0.00260000
2434968,hetero,37,1267,0,' ' --d=2--> '9','5' --d=1--> '8',27,5,0.22048306,0.32086458,28,0.00280000
180224209,hetero,2750,26,1,'2' --d=1--> '/','0' --d=1--> '1',27,9,0.21899443,0.26692209,22,0.00220000
336946,hetero,5,1158,2,' ' --d=1--> '2','3' --d=3--> '3',27,5,0.21859496,0.32086458,19,0.00190000
87294377,hetero,1332,53,1,' April' --d=1--> ' ',"',' --d=2--> '2'",27,7,0.21427306,0.01560766,31,0.00310000
150536257,hetero,2297,8,1,' around' --d=1--> ' ','0' --d=1--> '0',27,9,0.21328905,0.26692209,33,0.00330000
4981834,hetero,76,137,2,'1' --d=1--> '1','2' --d=3--> '0',27,6,0.21327657,0.13854302,25,0.00250000
180224224,hetero,2750,28,0,'2' --d=1--> '/','2' --d=2--> '1',27,9,0.21112939,0.26692209,22,0.00220000
2237658,hetero,34,1179,2,'2' --d=2--> '0','3' --d=1--> ':',27,6,0.20984773,0.13854302,25,0.00250000
2239154,hetero,34,1366,2,'2' --d=2--> '0','7' --d=1--> ':',27,8,0.20965659,0.14913905,22,0.00220000
2041168,hetero,31,1194,0,'1' --d=1--> '9','4' --d=1--> '7',27,10,0.20889471,0.37228260,35,0.00350000
220209,hetero,3,2950,1,' ' --d=1--> '1',' years' --d=1--> ' old',27,6,0.20565236,0.13854302,30,0.00300000
106299561,hetero,1622,21,1,' July' --d=1--> ' ',"',' --d=1--> ' '",27,6,0.19862505,0.13854302,30,0.00300000
5505384,hetero,84,45,0,' ' --d=2--> '3','.' --d=1--> ' I',27,8,0.19812205,0.14913905,35,0.00350000
87294193,hetero,1332,30,1,' April' --d=1--> ' ',"',' --d=3--> '0'",27,7,0.19756099,0.01560766,31,0.00310000
35718032,hetero,545,114,0,'1' --d=2--> '-','1' --d=1--> '5',27,8,0.19749349,0.14913905,31,0.00310000
7735658,hetero,118,301,2,' ' --d=2--> '6',' at' --d=1--> ' ',27,6,0.19730484,0.13854302,16,0.00160000
16581824,hetero,253,152,0,'1' --d=2--> '1','1' --d=2--> ' ',27,5,0.19696167,0.32086458,16,0.00160000
13110010,hetero,200,351,2,'0' --d=2--> ' ','0' --d=1--> '9',27,6,0.19539712,0.13854302,30,0.00300000
7210609,hetero,110,206,1,'1' --d=1--> '3','0' --d=3--> '2',27,8,0.19093420,0.14913905,25,0.00250000
72024130,hetero,1099,8,2,' less' --d=1--> ' than','0' --d=1--> '0',27,7,0.19015032,0.01560766,29,0.00290000
7217386,hetero,110,1053,2,'1' --d=1--> '3',':' --d=1--> '5',27,9,0.18940683,0.26692209,19,0.00190000
405882,hetero,6,1583,2,' ' --d=2--> '0','-' --d=2--> '2',27,5,0.18742793,0.32086458,23,0.00230000
10094360,hetero,154,227,0,' ' --d=1--> '8','0' --d=3--> '1',27,11,0.18652690,0.46759278,15,0.00150000
29163770,hetero,445,31,2,'9' --d=1--> '7','1' --d=1--> '9',27,6,0.18200373,0.13854302,24,0.00240000
1311041,hetero,20,40,1,' for' --d=1--> ' the',' of' --d=1--> ' a',27,7,0.18103321,0.01560766,34,0.00340000
4920080,hetero,75,610,0,'0' --d=3--> '0','0' --d=2--> '-',27,10,0.17920224,0.37228260,18,0.00180000
202722,hetero,3,764,2,' ' --d=1--> '1','4' --d=3--> ' ',27,8,0.17888696,0.14913905,31,0.00310000
3604713,hetero,55,29,1,"',' --d=1--> ' you'",' to' --d=2--> ' a',27,6,0.17869985,0.13854302,32,0.00320000
39978072,hetero,610,139,0,'0' --d=2--> '-','2' --d=3--> '1',27,8,0.17867125,0.14913905,21,0.00210000
15074194,hetero,230,114,2,'2' --d=2--> ' ','1' --d=1--> '5',27,5,0.17723625,0.32086458,29,0.00290000
400970,hetero,6,969,2,' ' --d=2--> '0','\n\n' --d=1--> 'I',27,6,0.17678093,0.13854302,32,0.00320000
132880,hetero,2,226,0,"',' --d=1--> ' and'",' I' --d=1--> ' can',27,7,0.17410202,0.01560766,33,0.00330000
120848608,hetero,1844,28,0,' November' --d=1--> ' ','2' --d=2--> '1',27,11,0.17286428,0.46759278,35,0.00350000
2034217,hetero,31,325,1,'1' --d=1--> '9','3' --d=2--> ' ',27,5,0.17261402,0.32086458,27,0.00270000
9964242,hetero,152,346,2,'1' --d=2--> ' ','0' --d=1--> '7',27,5,0.17226517,0.32086458,31,0.00310000
7340056,hetero,112,3,0,' out' --d=1--> ' of',' ' --d=1--> '1',27,8,0.17036081,0.14913905,27,0.00270000
120848593,hetero,1844,26,1,' November' --d=1--> ' ','0' --d=1--> '1',27,11,0.16920465,0.46759278,35,0.00350000
6029360,hetero,92,6,0,' as' --d=2--> ' as',' ' --d=2--> '0',27,5,0.16913851,0.32086458,30,0.00300000
9965313,hetero,152,480,1,'1' --d=2--> ' ','0' --d=2--> '9',27,7,0.16913165,0.01560766,34,0.00340000
47775960,hetero,729,27,0,'5' --d=3--> ' ','1' --d=1--> '0',27,11,0.16884075,0.46759278,33,0.00330000
8781841,hetero,134,2,1,' into' --d=1--> ' the',"',' --d=1--> ' and'",27,5,0.16819816,0.32086458,30,0.00300000
132224,hetero,2,144,0,"',' --d=1--> ' and'",' all' --d=1--> ' the',27,6,0.16782424,0.13854302,33,0.00330000
9241177,hetero,141,75,1,'0' --d=2--> '1','0' --d=3--> '0',27,6,0.16361968,0.13854302,21,0.00210000
9899480,hetero,151,443,0,'2' --d=3--> ' ','2' --d=2--> '2',27,5,0.16250491,0.32086458,27,0.00270000
1839312,hetero,28,538,0,'2' --d=2--> '1','7' --d=2--> ' ',27,5,0.16190935,0.32086458,24,0.00240000
1507826,hetero,23,62,2,' is' --d=1--> ' a',"',' --d=2--> ' it'",27,6,0.15586491,0.13854302,32,0.00320000
1638785,hetero,25,48,1,' ' --d=3--> '1',' ' --d=2--> '1',27,10,0.15561272,0.37228260,32,0.00320000
2162777,hetero,33,11,1,"',' --d=1--> ' it'",' a' --d=2--> ' of',27,9,0.15540870,0.26692209,36,0.00360000
347962,hetero,5,2535,2,' ' --d=1--> '2','-' --d=2--> '4',27,5,0.15460116,0.32086458,18,0.00180000
365266,hetero,5,4698,2,' ' --d=1--> '2','9' --d=1--> '\n',27,6,0.15460116,0.13854302,27,0.00270000
1708240,hetero,26,538,0,'0' --d=1--> '1','7' --d=2--> ' ',27,5,0.15414139,0.32086458,24,0.00240000
14483482,hetero,221,3,2,' ' --d=3--> '5',' ' --d=1--> '1',27,12,0.15244239,0.55460416,34,0.00340000
2230320,hetero,34,262,0,'2' --d=2--> '0','9' --d=2--> '0',27,5,0.15072054,0.32086458,21,0.00210000
187301944,hetero,2858,7,0,'9' --d=3--> '-','2' --d=1--> '0',27,10,0.15048310,0.37228260,31,0.00310000
528432,hetero,8,518,0,'0' --d=1--> '0','8' --d=1--> '.',27,5,0.14909024,0.32086458,29,0.00290000
9309666,hetero,142,444,2,' ' --d=1--> '0','0' --d=1--> '6',27,8,0.14632533,0.14913905,18,0.00180000
1401,hetero,0,175,1,' of' --d=1--> ' the','.' --d=1--> ' If',27,8,0.14585830,0.14913905,33,0.00330000
13303850,hetero,203,5,2,' ' --d=3--> '9',' ' --d=1--> '2',27,7,0.14405651,0.01560766,31,0.00310000
206265,hetero,3,1207,1,' ' --d=1--> '1','7' --d=3--> ' ',27,7,0.14261832,0.01560766,31,0.00310000
531506,hetero,8,902,2,'0' --d=1--> '0','0' --d=1--> '-',27,7,0.14233199,0.01560766,19,0.00190000
1771961,hetero,27,311,1,'1' --d=1--> '0','0' --d=1--> '2',27,6,0.14088001,0.13854302,12,0.00120000
1380418,hetero,21,520,2,"',' --d=1--> ' '",'6' --d=2--> ' ',27,12,0.14001404,0.55460416,25,0.00250000
4915410,hetero,75,26,2,'0' --d=3--> '0','0' --d=1--> '1',27,5,0.13623118,0.32086458,23,0.00230000
1705585,hetero,26,206,1,'0' --d=1--> '1','0' --d=3--> '2',27,8,0.13583485,0.14913905,15,0.00150000
10814048,hetero,165,76,0,' ' --d=1--> '9','1' --d=1--> '1',27,7,0.13581279,0.01560766,25,0.00250000
720936,hetero,11,5,0,' a' --d=2--> ' of',' ' --d=1--> '2',27,13,0.13526626,0.63464687,38,0.00380000
462729,hetero,7,497,1,'2' --d=1--> '0','9' --d=2--> '1',27,5,0.13461334,0.32086458,25,0.00250000
1081,hetero,0,135,1,' of' --d=1--> ' the','.' --d=2--> '\xa0',27,5,0.13456613,0.32086458,26,0.00260000
1381897,hetero,21,705,1,"',' --d=1--> ' '",'9' --d=1--> '3',27,9,0.13450856,0.26692209,24,0.00240000
4981354,hetero,76,77,2,'1' --d=1--> '1','1' --d=2--> '0',27,6,0.13180318,0.13854302,28,0.00280000
527576,hetero,8,411,0,'0' --d=1--> '0','7' --d=1--> '.',27,5,0.13178999,0.32086458,23,0.00230000
983153,hetero,15,14,1,' to' --d=1--> ' be',' on' --d=1--> ' the',27,8,0.13005562,0.14913905,35,0.00350000
34340914,hetero,524,6,2,'\n\n' --d=2--> ' ',' ' --d=2--> '0',27,10,0.12750525,0.37228260,37,0.00370000
336833,hetero,5,1144,1,' ' --d=1--> '2',':' --d=3--> '\n\n',27,10,0.12688186,0.37228260,30,0.00300000
209882,hetero,3,1659,2,' ' --d=1--> '1','-' --d=2--> '3',27,8,0.12679607,0.14913905,14,0.00140000
21299768,hetero,325,71,0,'3' --d=2--> ' ','1' --d=3--> '0',27,6,0.12558581,0.13854302,24,0.00240000
43843650,hetero,669,8,2,'8' --d=2--> '0','0' --d=1--> '0',27,9,0.12493214,0.26692209,33,0.00330000
59179072,hetero,903,8,0,'0' --d=3--> '5','0' --d=1--> '0',27,6,0.12481794,0.13854302,29,0.00290000
1836576,hetero,28,196,0,'2' --d=2--> '1','4' --d=1--> '.',27,7,0.12232648,0.01560766,27,0.00270000
3539378,self,54,54,2,' ' --d=1--> '5',' ' --d=1--> '5',27,10,0.12079405,0.37228260,33,0.00330000
13238306,hetero,202,4,2,"',' --d=1--> ' who'",' in' --d=1--> ' the',27,9,0.11949636,0.26692209,35,0.00350000
9765105,hetero,149,30,1,'3' --d=1--> '0',"',' --d=3--> '0'",27,8,0.11939112,0.14913905,31,0.00310000
404128,hetero,6,1364,0,' ' --d=2--> '0','-' --d=2--> '5',27,7,0.11700747,0.01560766,34,0.00340000
46202906,hetero,705,3,2,'9' --d=1--> '3',' ' --d=1--> '1',27,8,0.11626910,0.14913905,29,0.00290000
12648722,hetero,193,34,2,'9' --d=1--> '9','2' --d=2--> '0',27,7,0.11591585,0.01560766,31,0.00310000
2229138,hetero,34,114,2,'2' --d=2--> '0','1' --d=1--> '5',27,5,0.11260631,0.32086458,15,0.00150000
1771962,hetero,27,311,2,'1' --d=1--> '0','0' --d=1--> '2',27,5,0.10694329,0.32086458,27,0.00270000
6094930,hetero,93,10,2,"' I' --d=2--> ""'t""","',' --d=1--> ' but'",27,5,0.10534880,0.32086458,32,0.00320000
67234,hetero,1,212,2,' the' --d=2--> ' of','.' --d=1--> ' They',27,6,0.10510443,0.13854302,33,0.00330000
3407962,hetero,52,11,2,'.' --d=1--> ' It',' a' --d=2--> ' of',27,11,0.10376466,0.46759278,37,0.00370000
524753,hetero,8,58,1,'0' --d=1--> '0','.' --d=1--> '\xa0',27,11,0.10366714,0.46759278,27,0.00270000
4851200,hetero,74,192,0,'1' --d=3--> ' ','1' --d=2--> '9',27,9,0.10225711,0.26692209,30,0.00300000
15073848,hetero,230,71,0,'2' --d=2--> ' ','1' --d=3--> '0',27,8,0.10181604,0.14913905,27,0.00270000
67034,hetero,1,187,2,' the' --d=2--> ' of',' the' --d=1--> ' world',27,10,0.10072530,0.37228260,33,0.00330000
15074160,hetero,230,110,0,'2' --d=2--> ' ','1' --d=1--> '3',27,7,0.10044300,0.01560766,28,0.00280000
252279568,hetero,3849,3938,0,' to' --d=1--> ' figure',' out' --d=1--> ' what',26,7,0.84446110,0.05334799,28,0.00280000
61218352,hetero,934,966,0,' end' --d=2--> ' the',"' day' --d=1--> ','",26,7,0.70917152,0.05334799,32,0.00320000
124531480,hetero,1900,1635,0,'.' --d=1--> ' Here',' are' --d=1--> ' some',26,9,0.70308506,0.30466242,35,0.00350000
200040288,self,3052,3052,0,' •' --d=3--> ' ',' •' --d=3--> ' ',26,7,0.70243640,0.05334799,22,0.00220000
152376176,hetero,2325,622,0,"',""' --d=3--> '.'","' ""' --d=1--> 'I'",26,6,0.68864309,0.10080269,24,0.00240000
93327984,hetero,1424,590,0,"',""' --d=1--> ' he'","' said' --d=1--> ','",26,6,0.59111325,0.10080269,30,0.00300000
145503120,hetero,2220,1650,0,"'Monday' --d=1--> ','",' January' --d=1--> ' ',26,6,0.57985082,0.10080269,29,0.00290000
77473010,self,1182,1182,2,'   ' --d=1--> ' •','   ' --d=1--> ' •',26,5,0.57391475,0.28312425,13,0.00130000
2901712,hetero,44,2266,0,' ' --d=1--> '\xa0','It' --d=1--> ' was',26,9,0.56414511,0.30466242,29,0.00290000
162728288,hetero,2483,300,0,' that' --d=2--> ' don',"""'t"" --d=2--> ' to'",26,5,0.53832994,0.28312425,31,0.00310000
12460865,hetero,190,1128,1,"',' --d=1--> ' there'",' no' --d=2--> ' to',26,6,0.53031808,0.10080269,32,0.00320000
93388872,hetero,1425,9,0,' it' --d=1--> ' comes',' to' --d=1--> ' the',26,7,0.51937385,0.05334799,33,0.00330000
5198808,hetero,79,2683,0,"' I' --d=1--> ""'m""",' not' --d=1--> ' going',26,5,0.50558676,0.28312425,31,0.00310000
14222968,hetero,217,207,0,"""'s"" --d=1--> ' a'",' lot' --d=1--> ' of',26,12,0.48398068,0.59234449,38,0.00380000
14762184,hetero,225,2073,0,' I' --d=1--> ' don',"""'t"" --d=2--> ' any'",26,5,0.48048923,0.28312425,30,0.00300000
82904504,hetero,1265,183,0,"""'ll"" --d=1--> ' be'",' able' --d=1--> ' to',26,9,0.47013299,0.30466242,32,0.00320000
301668024,hetero,4603,727,0,' since' --d=2--> '1','9' --d=3--> '.',26,8,0.46056093,0.18687938,32,0.00320000
45417976,hetero,693,191,0,' the' --d=1--> ' fact',' that' --d=1--> ' it',26,7,0.45734109,0.05334799,32,0.00320000
100860080,hetero,1539,22,0,' In' --d=1--> ' fact',"',' --d=1--> ' I'",26,8,0.43398969,0.18687938,33,0.00330000
1465400,hetero,22,2951,0,"',' --d=1--> ' I'","""'m"" --d=1--> ' going'",26,6,0.42369455,0.10080269,30,0.00300000
77601737,hetero,1184,889,1,'1' --d=2--> '/','0' --d=3--> ')',26,8,0.42293955,0.18687938,4,0.00040000
48956200,hetero,747,101,0,' the' --d=2--> ' thing',' to' --d=1--> ' do',26,8,0.41904495,0.18687938,33,0.00330000
6107088,hetero,93,1530,0,"' I' --d=2--> ""'t""",' know' --d=1--> ' how',26,10,0.41903052,0.41002293,35,0.00350000
3615440,hetero,55,1370,0,"',' --d=1--> ' you'",' can' --d=2--> ' it',26,6,0.41781306,0.10080269,31,0.00310000
263127609,hetero,4015,71,1,' in' --d=2--> ' early','1' --d=3--> '0',26,7,0.41087247,0.05334799,31,0.00310000
116588544,hetero,1779,0,0,' in' --d=1--> ' terms',' of' --d=1--> ' the',26,7,0.39980414,0.05334799,33,0.00330000
9570608,hetero,146,294,0,' you' --d=1--> ' are',' trying' --d=1--> ' to',26,6,0.39608351,0.10080269,31,0.00310000
4785000,hetero,73,109,0,' the' --d=1--> ' same',' as' --d=1--> ' the',26,7,0.38752637,0.05334799,32,0.00320000
15141016,hetero,231,275,0,' I' --d=1--> ' think',' it' --d=2--> ' be',26,6,0.38543099,0.10080269,32,0.00320000
7537432,hetero,115,99,0,'.' --d=1--> ' This',' is' --d=1--> ' not',26,7,0.37681549,0.05334799,33,0.00330000
11208384,hetero,171,216,0,' that' --d=1--> ' I',"' didn' --d=1--> ""'t""",26,9,0.37603490,0.30466242,35,0.00350000
78708824,hetero,1201,11,0,'There' --d=1--> ' are',' a' --d=2--> ' of',26,6,0.37600275,0.10080269,32,0.00320000
46152888,hetero,704,1943,0,'-' --d=1--> '0','4' --d=1--> '-',26,6,0.37357790,0.10080269,17,0.00170000
5833688,hetero,89,123,0,"',' --d=1--> ' they'",' are' --d=2--> ' to',26,6,0.35526585,0.10080269,32,0.00320000
1449456,hetero,22,958,0,"',' --d=1--> ' I'",' have' --d=1--> ' no',26,5,0.35010693,0.28312425,30,0.00300000
194905608,hetero,2974,193,0,' In' --d=2--> '1','9' --d=1--> '9',26,6,0.35004274,0.10080269,30,0.00300000
41812264,hetero,638,37,0,'.\n\n' --d=1--> 'In',' ' --d=2--> '9',26,6,0.34733823,0.10080269,23,0.00230000
2165376,hetero,33,336,0,"',' --d=1--> ' it'",' may' --d=1--> ' be',26,7,0.34272400,0.05334799,33,0.00330000
146472968,hetero,2235,1,0,' to' --d=1--> ' determine',' the' --d=2--> ' of',26,5,0.33938715,0.28312425,29,0.00290000
113444361,hetero,1731,193,1,' In' --d=1--> ' ','9' --d=1--> '9',26,6,0.33765420,0.10080269,30,0.00300000
17957544,hetero,274,85,0,' don' --d=1--> '’t',' have' --d=1--> ' a',26,8,0.33445127,0.18687938,31,0.00310000
43122776,hetero,658,11,0,' there' --d=1--> ' was',' a' --d=2--> ' of',26,8,0.33440901,0.18687938,34,0.00340000
163056448,hetero,2488,360,0,'th' --d=3--> '2','0' --d=2--> '7',26,6,0.32898254,0.10080269,19,0.00190000
2164608,hetero,33,240,0,"',' --d=1--> ' it'",' should' --d=1--> ' be',26,7,0.32723802,0.05334799,33,0.00330000
16458976,hetero,251,1180,0,'-' --d=1--> '1','2' --d=1--> '-',26,7,0.32649375,0.05334799,22,0.00220000
667856,hetero,10,1562,0,"',' --d=1--> ' but'",' it' --d=1--> ' doesn',26,7,0.32608149,0.05334799,32,0.00320000
41812217,hetero,638,31,1,'.\n\n' --d=1--> 'In','1' --d=1--> '9',26,6,0.31955041,0.10080269,23,0.00230000
50009521,hetero,763,694,1,'9' --d=3--> '2','0' --d=2--> '\n\n',26,9,0.31845119,0.30466242,33,0.00330000
34086497,hetero,520,972,1,'6' --d=2--> ' ','0' --d=3--> '\n',26,5,0.31675334,0.28312425,30,0.00300000
51125856,hetero,780,972,0,'6' --d=3--> '2','0' --d=3--> '\n',26,5,0.30954632,0.28312425,30,0.00300000
19469824,hetero,297,704,0,'0' --d=2--> '4','-' --d=1--> '0',26,5,0.30836659,0.28312425,18,0.00180000
853464,hetero,13,187,0,' the' --d=3--> ' of',' the' --d=1--> ' world',26,7,0.30800591,0.05334799,32,0.00320000
147062811,hetero,2244,3,3,'.' --d=1--> ' –',' ' --d=1--> '1',26,9,0.30477123,0.30466242,17,0.00170000
16198322,hetero,247,1366,2,'0' --d=2--> '3','7' --d=1--> ':',26,5,0.30359523,0.28312425,19,0.00190000
133562369,hetero,2038,0,1,' on' --d=2--> ' other',' of' --d=1--> ' the',26,8,0.30296783,0.18687938,31,0.00310000
69585,hetero,1,506,1,' the' --d=2--> ' of',' United' --d=1--> ' States',26,9,0.30183616,0.30466242,33,0.00330000
19739081,hetero,301,1593,1,' at' --d=1--> ' ','9' --d=1--> ':',26,8,0.30100060,0.18687938,25,0.00250000
6357881,hetero,97,111,1,"',' --d=1--> ' we'",' going' --d=1--> ' to',26,11,0.29921045,0.50533311,34,0.00340000
6959257,hetero,106,1555,1,'1' --d=3--> '1',':' --d=2--> '9',26,13,0.29879529,0.67238720,30,0.00300000
16456752,hetero,251,902,0,'-' --d=1--> '1','0' --d=1--> '-',26,6,0.29726662,0.10080269,16,0.00160000
2099601,hetero,32,306,1,' ' --d=1--> ' ','.' --d=2--> ' are',26,13,0.29579206,0.67238720,33,0.00330000
99942672,hetero,1525,34,0,"'""' --d=1--> ' ('",'2' --d=2--> '0',26,5,0.29328046,0.28312425,5,0.00050000
29756168,hetero,454,353,0,' in' --d=3--> '9','9' --d=1--> '8',26,7,0.29319896,0.05334799,31,0.00310000
7742872,hetero,118,1203,0,' ' --d=2--> '6',""" '"" --d=3--> ' at'",26,6,0.29152289,0.10080269,15,0.00150000
7742576,hetero,118,1166,0,' ' --d=2--> '6',""" '"" --d=1--> '1'",26,5,0.29121607,0.28312425,15,0.00150000
61343232,hetero,936,192,0,'9' --d=3--> ' ','1' --d=2--> '9',26,7,0.28516756,0.05334799,23,0.00230000
2250256,hetero,34,2754,0,'2' --d=2--> '0','3' --d=1--> '\n',26,5,0.27976230,0.28312425,21,0.00210000
9969882,hetero,152,1051,2,'1' --d=2--> ' ','0' --d=2--> '\n',26,6,0.27710884,0.10080269,25,0.00250000
87295553,hetero,1332,200,1,' April' --d=1--> ' ','0' --d=2--> ' ',26,5,0.27603210,0.28312425,30,0.00300000
75759617,hetero,1156,0,1,' the' --d=1--> ' main',' of' --d=1--> ' the',26,5,0.27409533,0.28312425,29,0.00290000
9116025,hetero,139,815,1,'2' --d=3--> '1',':' --d=1--> '3',26,7,0.26902792,0.05334799,26,0.00260000
15139192,hetero,231,47,0,' I' --d=1--> ' think',' it' --d=1--> ' is',26,7,0.26662967,0.05334799,33,0.00330000
41487416,hetero,633,391,0,' (' --d=1--> '2','0' --d=2--> '6',26,9,0.26639265,0.30466242,23,0.00230000
264104,hetero,4,245,0,' in' --d=1--> ' the',' ' --d=3--> '8',26,6,0.26553839,0.10080269,28,0.00280000
