model_seed,step,set_name,layer,num_splits,seqs_per_split,tokens_per_split,cos_to_global_mean,cos_to_global_min,pairwise_cos_mean,pairwise_cos_min,pairwise_cos_median,winner_match_global_rate,pairwise_same_winner_rate,unique_common_winners,margin_mean,margin_std,margin_cv,norm_mean,norm_std,norm_cv
1,0,primary,3,8,128,32768,0.9689455851912498,0.9578357934951782,0.930127522775105,0.8966629505157471,0.9315202832221985,0.625,0.39285714285714285,3,0.04516887851059437,0.029415625620966723,0.6512365724127351,8.155385732650757,0.25417897333839284,0.03116700811842246
1,0,primary,4,8,128,32768,0.9665549695491791,0.9543209075927734,0.9248397520610264,0.891886830329895,0.9271111190319061,0.75,0.5714285714285714,2,0.05808292701840401,0.059197118773326125,1.0191827755954703,7.76515531539917,0.24027097720940616,0.03094219850733983
1,0,primary,5,8,128,32768,0.9635045900940895,0.9494962692260742,0.9181123971939087,0.8833141922950745,0.9225984215736389,1.0,1.0,1,0.1946723060682416,0.05574160518097667,0.28633556722462966,7.395911157131195,0.22869520328539944,0.03092184295168145
1,0,secondary,0,8,128,32768,0.9507746621966362,0.832930326461792,0.8911920934915543,0.683310866355896,0.9367694854736328,0.875,0.75,2,0.05453141964972019,0.037787722837073795,0.692953219993195,8.262303054332733,1.0564515817881779,0.12786405616460378
1,0,secondary,1,8,128,32768,0.9410440251231194,0.8184705972671509,0.8702218702861241,0.6371942758560181,0.9196509420871735,0.375,0.32142857142857145,3,0.06940241158008575,0.036258822007237845,0.522443257831143,9.87017834186554,1.280588580759972,0.1297432058880033
1,0,secondary,2,8,128,32768,0.9394583702087402,0.8267070055007935,0.8667558836085456,0.6435545086860657,0.9112988710403442,0.875,0.75,2,0.07533254660665989,0.05144367507373669,0.6828877741561539,9.172613263130188,1.2063875294438768,0.1315205923150621
1,0,secondary,3,8,128,32768,0.9356709569692612,0.8232010006904602,0.8587885946035385,0.6349127888679504,0.9011002480983734,0.625,0.39285714285714285,3,0.0661499872803688,0.03382678970589546,0.5113650220751316,8.58383297920227,1.1935687318102215,0.13904845710559766
1,0,secondary,4,8,128,32768,0.933612234890461,0.8206928968429565,0.8544899310384478,0.6215132474899292,0.8971993625164032,0.625,0.4642857142857143,2,0.10467981547117233,0.060667237854781994,0.5795504852746811,8.243858098983765,1.1953510645283434,0.144998985933018
1,0,secondary,5,8,128,32768,0.932480126619339,0.8255218863487244,0.8522819429636002,0.6234711408615112,0.8924011588096619,0.875,0.75,2,0.1144934892654419,0.07777813844000346,0.6793236797918045,7.8990795612335205,1.2363995418140838,0.15652450797963702
1,10,primary,0,8,128,32768,0.9970827996730804,0.9948757886886597,0.993342188852174,0.9883249998092651,0.9938734471797943,0.75,0.5714285714285714,2,0.04481111094355583,0.022507547458406385,0.5022760423582655,14.50745403766632,0.30342251514659074,0.020914938924417883
1,10,primary,1,8,128,32768,0.9995723739266396,0.9992599487304688,0.9990227137293134,0.9982830286026001,0.9991253316402435,1.0,1.0,1,0.7046867907047272,0.02779279486382874,0.03943992597907838,21.168948888778687,0.1586346974468313,0.0074937446483665975
1,10,primary,2,8,128,32768,0.9998253583908081,0.9997534155845642,0.9996008979422706,0.999312162399292,0.999626487493515,1.0,1.0,1,0.2592567205429077,0.005704753753445747,0.02200426566184846,21.848299026489258,0.11630504330194744,0.005323299683922175
1,10,primary,3,8,128,32768,0.9998985230922699,0.9998601078987122,0.9997681209019252,0.9996167421340942,0.9997714757919312,1.0,1.0,1,0.9608852714300156,0.008691466344333277,0.009045269609969566,22.032647609710693,0.1070526481267264,0.004858819059019665
1,10,primary,4,8,128,32768,0.9999326467514038,0.999901533126831,0.9998460220439094,0.9997403621673584,0.9998508393764496,1.0,1.0,1,1.1560659259557724,0.007025958803369988,0.006077472439611355,22.10904335975647,0.10438701142527596,0.004721462151333253
1,10,primary,5,8,128,32768,0.9999534711241722,0.9999302625656128,0.9998935908079147,0.999819815158844,0.999901294708252,1.0,1.0,1,1.9287497848272324,0.010848090117428552,0.005624415464756756,22.154930353164673,0.10124227063851331,0.004569739964181452
