model_seed,step,set_name,split_id,layer,token_count,c_norm,cos_to_set_global,common_margin,common_winner,set_global_margin,set_global_winner,winner_matches_set_global
1,300,primary,1,2,32768,12.671253204345703,0.9950752258300781,0.029209494590759277,1,0.038416147232055664,1,1
1,300,primary,2,2,32768,12.99262523651123,0.9991613626480103,0.031005501747131348,1,0.038416147232055664,1,1
1,300,primary,3,2,32768,12.971418380737305,0.9994717836380005,0.041021764278411865,1,0.038416147232055664,1,1
1,300,primary,4,2,32768,13.436190605163574,0.9965403079986572,0.03991293907165527,1,0.038416147232055664,1,1
1,300,primary,5,2,32768,13.109698295593262,0.9984954595565796,0.0352138876914978,1,0.038416147232055664,1,1
1,300,primary,6,2,32768,13.03209114074707,0.9997332096099854,0.03835117816925049,1,0.038416147232055664,1,1
1,300,primary,7,2,32768,12.829294204711914,0.9987990260124207,0.03472322225570679,1,0.038416147232055664,1,1
1,300,primary,0,3,32768,13.137868881225586,0.9990221261978149,0.025975942611694336,1,0.0389862060546875,1,1
1,300,primary,1,3,32768,12.95154094696045,0.9950155019760132,0.009245991706848145,5,0.0389862060546875,1,0
1,300,primary,2,3,32768,13.279236793518066,0.9992213845252991,0.058011651039123535,1,0.0389862060546875,1,1
1,300,primary,3,3,32768,13.254068374633789,0.9995113611221313,0.031895458698272705,1,0.0389862060546875,1,1
1,300,primary,4,3,32768,13.710192680358887,0.9962344169616699,0.07424682378768921,1,0.0389862060546875,1,1
1,300,primary,5,3,32768,13.386650085449219,0.9984373450279236,0.06530481576919556,1,0.0389862060546875,1,1
1,300,primary,6,3,32768,13.306306838989258,0.9997317790985107,0.05002999305725098,1,0.0389862060546875,1,1
1,300,primary,7,3,32768,13.099738121032715,0.9986438155174255,0.015669941902160645,1,0.0389862060546875,1,1
1,300,primary,0,4,32768,13.479436874389648,0.999006986618042,0.36920225620269775,6,0.3430238366127014,6,1
1,300,primary,1,4,32768,13.316788673400879,0.9951013326644897,0.37011411786079407,6,0.3430238366127014,6,1
1,300,primary,2,4,32768,13.612421989440918,0.9992953538894653,0.3214151859283447,6,0.3430238366127014,6,1
1,300,primary,3,4,32768,13.581843376159668,0.9995501041412354,0.352403461933136,6,0.3430238366127014,6,1
1,300,primary,4,4,32768,13.994441032409668,0.9957883358001709,0.31006482243537903,6,0.3430238366127014,6,1
1,300,primary,5,4,32768,13.69898509979248,0.9984260201454163,0.31972551345825195,6,0.3430238366127014,6,1
1,300,primary,6,4,32768,13.627318382263184,0.9997312426567078,0.3322210907936096,6,0.3430238366127014,6,1
1,300,primary,7,4,32768,13.447480201721191,0.9985358715057373,0.3690442442893982,6,0.3430238366127014,6,1
1,300,primary,0,5,32768,13.986543655395508,0.999001681804657,0.0793757438659668,6,0.0831148624420166,6,1
1,300,primary,1,5,32768,13.863737106323242,0.9954356551170349,0.06811046600341797,6,0.0831148624420166,6,1
1,300,primary,2,5,32768,14.10280990600586,0.9993593692779541,0.07993102073669434,6,0.0831148624420166,6,1
1,300,primary,3,5,32768,14.068872451782227,0.999596118927002,0.09343600273132324,6,0.0831148624420166,6,1
1,300,primary,4,5,32768,14.407684326171875,0.9958134889602661,0.08737105131149292,6,0.0831148624420166,6,1
1,300,primary,5,5,32768,14.158495903015137,0.9984551668167114,0.09860318899154663,6,0.0831148624420166,6,1
1,300,primary,6,5,32768,14.096087455749512,0.9997274875640869,0.08436203002929688,6,0.0831148624420166,6,1
1,300,primary,7,5,32768,13.963830947875977,0.9985987544059753,0.07372957468032837,6,0.0831148624420166,6,1
1,300,secondary,0,0,32768,10.690695762634277,0.9769577980041504,4.514284610748291,2,4.325436592102051,2,1
1,300,secondary,1,0,32768,10.828572273254395,0.996318519115448,4.3337931632995605,2,4.325436592102051,2,1
1,300,secondary,2,0,32768,10.917126655578613,0.9953124523162842,4.4038214683532715,2,4.325436592102051,2,1
1,300,secondary,3,0,32768,11.311413764953613,0.9848895072937012,4.386483669281006,2,4.325436592102051,2,1
1,300,secondary,4,0,32768,11.30884838104248,0.9965541362762451,4.566868782043457,2,4.325436592102051,2,1
1,300,secondary,5,0,32768,11.123075485229492,0.9968448877334595,4.300824165344238,2,4.325436592102051,2,1
1,300,secondary,6,0,32768,11.069541931152344,0.99745112657547,4.347966194152832,2,4.325436592102051,2,1
1,300,secondary,7,0,32768,10.916801452636719,0.9661469459533691,3.7494544982910156,2,4.325436592102051,2,1
1,300,secondary,0,1,32768,12.427938461303711,0.9910023212432861,1.4429479837417603,3,1.4592455625534058,3,1
1,300,secondary,1,1,32768,12.46760082244873,0.9989464282989502,1.4717864990234375,3,1.4592455625534058,3,1
1,300,secondary,2,1,32768,12.925824165344238,0.9986541867256165,1.4547874927520752,3,1.4592455625534058,3,1
1,300,secondary,3,1,32768,13.187949180603027,0.9948988556861877,1.4445621967315674,3,1.4592455625534058,3,1
1,300,secondary,4,1,32768,13.127744674682617,0.9986900091171265,1.5050101280212402,3,1.4592455625534058,3,1
1,300,secondary,5,1,32768,12.84216594696045,0.9982941150665283,1.4374330043792725,3,1.4592455625534058,3,1
1,300,secondary,6,1,32768,12.784322738647461,0.9995472431182861,1.4559297561645508,3,1.4592455625534058,3,1
1,300,secondary,7,1,32768,12.14548397064209,0.9842207431793213,1.1356093883514404,3,1.4592455625534058,3,1
1,300,secondary,0,2,32768,12.679662704467773,0.9906455278396606,0.008016228675842285,1,0.04260540008544922,1,1
1,300,secondary,1,2,32768,12.850808143615723,0.9990500807762146,0.04414951801300049,1,0.04260540008544922,1,1
1,300,secondary,2,2,32768,13.289580345153809,0.9987187385559082,0.04080557823181152,1,0.04260540008544922,1,1
1,300,secondary,3,2,32768,13.50921630859375,0.9949921369552612,0.020550787448883057,1,0.04260540008544922,1,1
1,300,secondary,4,2,32768,13.489404678344727,0.9988263845443726,0.043551743030548096,1,0.04260540008544922,1,1
1,300,secondary,5,2,32768,13.289403915405273,0.9982557892799377,0.03498595952987671,1,0.04260540008544922,1,1
1,300,secondary,6,2,32768,13.17634391784668,0.99961256980896,0.048862457275390625,1,0.04260540008544922,1,1
1,300,secondary,7,2,32768,12.745387077331543,0.9833676815032959,0.03470546007156372,1,0.04260540008544922,1,1
1,300,secondary,0,3,32768,12.978601455688477,0.9909805655479431,0.05492740869522095,1,0.03622841835021973,1,1
1,300,secondary,1,3,32768,13.130130767822266,0.999085545539856,0.022580742835998535,1,0.03622841835021973,1,1
1,300,secondary,2,3,32768,13.552144050598145,0.9987650513648987,0.06844788789749146,1,0.03622841835021973,1,1
1,300,secondary,3,3,32768,13.779831886291504,0.9947272539138794,0.09258776903152466,1,0.03622841835021973,1,1
1,300,secondary,4,3,32768,13.757171630859375,0.9988712668418884,0.04290527105331421,1,0.03622841835021973,1,1
1,300,secondary,5,3,32768,13.551107406616211,0.998271107673645,0.02324533462524414,1,0.03622841835021973,1,1
1,300,secondary,6,3,32768,13.446910858154297,0.9996349811553955,0.031351566314697266,1,0.03622841835021973,1,1
1,300,secondary,7,3,32768,13.014616012573242,0.9829632043838501,0.04621845483779907,5,0.03622841835021973,1,0
1,300,secondary,0,4,32768,13.27258014678955,0.9914653897285461,0.321066677570343,6,0.3433942496776581,6,1
1,300,secondary,1,4,32768,13.443952560424805,0.9991158843040466,0.3610961139202118,6,0.3433942496776581,6,1
1,300,secondary,2,4,32768,13.841169357299805,0.9988131523132324,0.3248881697654724,6,0.3433942496776581,6,1
1,300,secondary,3,4,32768,14.047736167907715,0.9944427609443665,0.29419493675231934,6,0.3433942496776581,6,1
1,300,secondary,4,4,32768,14.04342269897461,0.9988899230957031,0.33384382724761963,6,0.3433942496776581,6,1
1,300,secondary,5,4,32768,13.862112998962402,0.9983687996864319,0.37491440773010254,6,0.3433942496776581,6,1
1,300,secondary,6,4,32768,13.750861167907715,0.9996452927589417,0.34243905544281006,6,0.3433942496776581,6,1
1,300,secondary,7,4,32768,13.391045570373535,0.9830040335655212,0.3916943073272705,6,0.3433942496776581,6,1
1,300,secondary,0,5,32768,13.69941234588623,0.9919974207878113,0.1689295768737793,6,0.09269917011260986,6,1
1,300,secondary,1,5,32768,13.90694808959961,0.9992063045501709,0.11859369277954102,6,0.09269917011260986,6,1
1,300,secondary,2,5,32768,14.269930839538574,0.9988778233528137,0.0892297625541687,6,0.09269917011260986,6,1
1,300,secondary,3,5,32768,14.443154335021973,0.9946118593215942,0.0905267596244812,6,0.09269917011260986,6,1
1,300,secondary,4,5,32768,14.459345817565918,0.9989374876022339,0.07628971338272095,6,0.09269917011260986,6,1
1,300,secondary,5,5,32768,14.324789047241211,0.9984495043754578,0.06445878744125366,6,0.09269917011260986,6,1
1,300,secondary,6,5,32768,14.197583198547363,0.9996625781059265,0.07923382520675659,6,0.09269917011260986,6,1
1,300,secondary,7,5,32768,13.951827049255371,0.983962893486023,0.05433070659637451,6,0.09269917011260986,6,1
2,0,primary,0,0,32768,8.499180793762207,0.9911183714866638,0.15078076720237732,4,0.1876852959394455,4,1
2,0,primary,1,0,32768,9.235822677612305,0.9893929958343506,0.2003970593214035,4,0.1876852959394455,4,1
2,0,primary,2,0,32768,8.814830780029297,0.9910157918930054,0.1751505732536316,4,0.1876852959394455,4,1
2,0,primary,3,0,32768,8.229130744934082,0.990588903427124,0.15793544054031372,4,0.1876852959394455,4,1
2,0,primary,4,0,32768,9.189600944519043,0.9840664863586426,0.22913654148578644,4,0.1876852959394455,4,1
2,0,primary,5,0,32768,8.836852073669434,0.9891073703765869,0.18561109900474548,4,0.1876852959394455,4,1
2,0,primary,6,0,32768,8.84528923034668,0.9905064105987549,0.2075478434562683,4,0.1876852959394455,4,1
2,0,primary,7,0,32768,9.28890609741211,0.9856668710708618,0.18112163245677948,4,0.1876852959394455,4,1
2,0,primary,0,1,32768,10.524364471435547,0.9889645576477051,0.05153588950634003,4,0.06942512840032578,4,1
2,0,primary,1,1,32768,11.234223365783691,0.988449215888977,0.11000364273786545,4,0.06942512840032578,4,1
2,0,primary,2,1,32768,10.950261116027832,0.9899057149887085,0.09546974301338196,4,0.06942512840032578,4,1
2,0,primary,3,1,32768,10.179935455322266,0.9891129732131958,0.07011152803897858,4,0.06942512840032578,4,1
2,0,primary,4,1,32768,11.418770790100098,0.9816573262214661,0.017382636666297913,4,0.06942512840032578,4,1
2,0,primary,5,1,32768,11.106623649597168,0.9850956797599792,0.1225375384092331,4,0.06942512840032578,4,1
2,0,primary,6,1,32768,11.014863014221191,0.9881576299667358,0.02247629314661026,4,0.06942512840032578,4,1
2,0,primary,7,1,32768,11.638023376464844,0.9803487062454224,0.011356569826602936,4,0.06942512840032578,4,1
2,0,primary,0,2,32768,9.458075523376465,0.9841289520263672,0.017972663044929504,2,0.012910768389701843,2,1
2,0,primary,1,2,32768,9.903970718383789,0.9833290576934814,0.03582535684108734,2,0.012910768389701843,2,1
2,0,primary,2,2,32768,9.834869384765625,0.9850644469261169,0.09295384585857391,2,0.012910768389701843,2,1
2,0,primary,3,2,32768,8.962157249450684,0.9852436184883118,0.06597567349672318,2,0.012910768389701843,2,1
2,0,primary,4,2,32768,10.357380867004395,0.976935863494873,0.07702459394931793,2,0.012910768389701843,2,1
2,0,primary,5,2,32768,9.985722541809082,0.9760964512825012,0.09594836831092834,4,0.012910768389701843,2,0
2,0,primary,6,2,32768,9.710082054138184,0.9840587377548218,0.03343817591667175,2,0.012910768389701843,2,1
2,0,primary,7,2,32768,10.4577054977417,0.9749724864959717,0.1239556223154068,4,0.012910768389701843,2,0
2,0,primary,0,3,32768,9.078533172607422,0.9843603372573853,0.03991752862930298,6,0.07863940298557281,6,1
2,0,primary,1,3,32768,9.482331275939941,0.982421875,0.031055018305778503,6,0.07863940298557281,6,1
2,0,primary,2,3,32768,9.42048168182373,0.9834680557250977,0.11036866903305054,6,0.07863940298557281,6,1
2,0,primary,3,3,32768,8.611517906188965,0.984483003616333,0.08893166482448578,6,0.07863940298557281,6,1
2,0,primary,4,3,32768,10.17422866821289,0.978224515914917,0.14855018258094788,6,0.07863940298557281,6,1
2,0,primary,5,3,32768,9.527617454528809,0.974615216255188,0.062438905239105225,6,0.07863940298557281,6,1
2,0,primary,6,3,32768,9.378114700317383,0.9842467904090881,0.06486228108406067,6,0.07863940298557281,6,1
2,0,primary,7,3,32768,10.145683288574219,0.9745725989341736,0.060720935463905334,6,0.07863940298557281,6,1
2,0,primary,0,4,32768,8.098750114440918,0.9793403744697571,0.22179122269153595,3,0.23279491066932678,3,1
2,0,primary,1,4,32768,8.467555046081543,0.9772717952728271,0.21069267392158508,3,0.23279491066932678,3,1
2,0,primary,2,4,32768,8.489668846130371,0.9786543846130371,0.2030968964099884,3,0.23279491066932678,3,1
2,0,primary,3,4,32768,7.667726516723633,0.9781476259231567,0.21788926422595978,3,0.23279491066932678,3,1
2,0,primary,4,4,32768,9.217313766479492,0.9736658334732056,0.27598947286605835,3,0.23279491066932678,3,1
2,0,primary,5,4,32768,8.629827499389648,0.9674264788627625,0.205940842628479,3,0.23279491066932678,3,1
2,0,primary,6,4,32768,8.421908378601074,0.9791687726974487,0.17822270095348358,3,0.23279491066932678,3,1
2,0,primary,7,4,32768,9.24074935913086,0.9698888659477234,0.1992303878068924,3,0.23279491066932678,3,1
2,0,primary,0,5,32768,7.881392955780029,0.9788751006126404,0.0096077099442482,4,0.050142548978328705,4,1
2,0,primary,1,5,32768,8.261444091796875,0.9774884581565857,0.06864337623119354,4,0.050142548978328705,4,1
2,0,primary,2,5,32768,8.252760887145996,0.9777586460113525,0.0440509095788002,4,0.050142548978328705,4,1
2,0,primary,3,5,32768,7.477635860443115,0.9781060218811035,0.06769037246704102,4,0.050142548978328705,4,1
2,0,primary,4,5,32768,9.002488136291504,0.9738475680351257,0.03667978197336197,4,0.050142548978328705,4,1
2,0,primary,5,5,32768,8.474614143371582,0.9689757227897644,0.0451095849275589,4,0.050142548978328705,4,1
2,0,primary,6,5,32768,8.19793701171875,0.979219913482666,0.029503002762794495,4,0.050142548978328705,4,1
2,0,primary,7,5,32768,9.050214767456055,0.9694455862045288,0.05776160955429077,4,0.050142548978328705,4,1
2,0,secondary,0,0,32768,12.359795570373535,0.8986179232597351,0.3899608254432678,4,0.23556667566299438,4,1
2,0,secondary,1,0,32768,9.593141555786133,0.9773718118667603,0.24878209829330444,4,0.23556667566299438,4,1
2,0,secondary,2,0,32768,8.597271919250488,0.9845272898674011,0.24649524688720703,4,0.23556667566299438,4,1
2,0,secondary,3,0,32768,8.69725227355957,0.9687932729721069,0.18131177127361298,4,0.23556667566299438,4,1
2,0,secondary,4,0,32768,8.981024742126465,0.9854254126548767,0.1770336627960205,4,0.23556667566299438,4,1
2,0,secondary,5,0,32768,8.655366897583008,0.9788601398468018,0.1823427379131317,4,0.23556667566299438,4,1
2,0,secondary,6,0,32768,9.311206817626953,0.9827677607536316,0.17944765090942383,4,0.23556667566299438,4,1
2,0,secondary,7,0,32768,9.289177894592285,0.9629606008529663,0.17057010531425476,4,0.23556667566299438,4,1
2,0,secondary,0,1,32768,14.954178810119629,0.8817756175994873,0.002308949828147888,3,0.03345257043838501,4,0
2,0,secondary,1,1,32768,11.698541641235352,0.9738686680793762,0.005206085741519928,4,0.03345257043838501,4,1
2,0,secondary,2,1,32768,10.84386920928955,0.984656810760498,0.09982456266880035,4,0.03345257043838501,4,1
2,0,secondary,3,1,32768,11.279449462890625,0.972907543182373,0.013682246208190918,4,0.03345257043838501,4,1
2,0,secondary,4,1,32768,11.313697814941406,0.9821040034294128,0.014064490795135498,4,0.03345257043838501,4,1
2,0,secondary,5,1,32768,10.783844947814941,0.9740277528762817,0.03849863260984421,3,0.03345257043838501,4,0
2,0,secondary,6,1,32768,11.582762718200684,0.9814074635505676,0.1974981278181076,4,0.03345257043838501,4,1
2,0,secondary,7,1,32768,11.474590301513672,0.956023633480072,0.0318823903799057,4,0.03345257043838501,4,1
2,0,secondary,0,2,32768,13.996135711669922,0.8919069170951843,0.1552465558052063,2,0.05490732192993164,2,1
2,0,secondary,1,2,32768,10.99452018737793,0.9703176021575928,0.005801483988761902,4,0.05490732192993164,2,0
2,0,secondary,2,2,32768,9.619073867797852,0.980206310749054,0.1257876455783844,2,0.05490732192993164,2,1
2,0,secondary,3,2,32768,10.234627723693848,0.9682743549346924,0.12676551938056946,2,0.05490732192993164,2,1
2,0,secondary,4,2,32768,10.173504829406738,0.978916347026825,0.07902154326438904,2,0.05490732192993164,2,1
2,0,secondary,5,2,32768,9.67574691772461,0.9717162847518921,0.053438663482666016,4,0.05490732192993164,2,0
2,0,secondary,6,2,32768,10.356017112731934,0.9755150675773621,0.07778774201869965,2,0.05490732192993164,2,1
2,0,secondary,7,2,32768,10.43436336517334,0.9474769830703735,0.06611020117998123,4,0.05490732192993164,2,0
2,0,secondary,0,3,32768,13.392376899719238,0.8979836702346802,0.13289958238601685,6,0.1251235008239746,6,1
2,0,secondary,1,3,32768,10.640462875366211,0.9719442129135132,0.0820218026638031,6,0.1251235008239746,6,1
2,0,secondary,2,3,32768,9.371564865112305,0.9787886142730713,0.09145316481590271,6,0.1251235008239746,6,1
2,0,secondary,3,3,32768,10.039984703063965,0.9713414907455444,0.09895694255828857,6,0.1251235008239746,6,1
2,0,secondary,4,3,32768,9.895617485046387,0.9785721302032471,0.049238741397857666,6,0.1251235008239746,6,1
2,0,secondary,5,3,32768,9.32205581665039,0.9725499749183655,0.04884368181228638,6,0.1251235008239746,6,1
2,0,secondary,6,3,32768,10.042085647583008,0.9757611155509949,0.0696401596069336,6,0.1251235008239746,6,1
2,0,secondary,7,3,32768,10.109092712402344,0.9524492621421814,0.04728236794471741,6,0.1251235008239746,6,1
2,0,secondary,0,4,32768,12.686716079711914,0.8879772424697876,0.007607817649841309,5,0.18004503846168518,3,0
2,0,secondary,1,4,32768,9.777181625366211,0.9688319563865662,0.07178562879562378,3,0.18004503846168518,3,1
2,0,secondary,2,4,32768,8.443620681762695,0.970301628112793,0.23005975782871246,3,0.18004503846168518,3,1
2,0,secondary,3,4,32768,9.127532005310059,0.9666563272476196,0.2688213586807251,3,0.18004503846168518,3,1
2,0,secondary,4,4,32768,8.889328956604004,0.9736993312835693,0.27939915657043457,3,0.18004503846168518,3,1
2,0,secondary,5,4,32768,8.357442855834961,0.9657452702522278,0.1552962362766266,3,0.18004503846168518,3,1
2,0,secondary,6,4,32768,9.080329895019531,0.9698326587677002,0.24768374860286713,3,0.18004503846168518,3,1
2,0,secondary,7,4,32768,9.252864837646484,0.9468955397605896,0.23536568880081177,3,0.18004503846168518,3,1
2,0,secondary,0,5,32768,12.373682975769043,0.8924118280410767,0.048793449997901917,4,0.09043975174427032,4,1
2,0,secondary,1,5,32768,9.629673957824707,0.9696474075317383,0.11604078114032745,4,0.09043975174427032,4,1
2,0,secondary,2,5,32768,8.336994171142578,0.9697469472885132,0.05640172213315964,4,0.09043975174427032,4,1
2,0,secondary,3,5,32768,9.001192092895508,0.9675507545471191,0.023294560611248016,4,0.09043975174427032,4,1
2,0,secondary,4,5,32768,8.620048522949219,0.9739089608192444,0.04751650243997574,4,0.09043975174427032,4,1
2,0,secondary,5,5,32768,8.178359031677246,0.9650213122367859,0.10333942621946335,4,0.09043975174427032,4,1
2,0,secondary,6,5,32768,8.902579307556152,0.9704231023788452,0.004443567246198654,4,0.09043975174427032,4,1
2,0,secondary,7,5,32768,9.080117225646973,0.9461038112640381,0.03257167339324951,4,0.09043975174427032,4,1
2,10,primary,0,0,32768,14.95865535736084,0.9983087778091431,0.23315632343292236,0,0.23637747764587402,0,1
2,10,primary,1,0,32768,15.852750778198242,0.9979760646820068,0.2508220672607422,0,0.23637747764587402,0,1
2,10,primary,2,0,32768,15.594992637634277,0.9984601736068726,0.27638721466064453,0,0.23637747764587402,0,1
2,10,primary,3,0,32768,14.904242515563965,0.9983077645301819,0.23360952734947205,0,0.23637747764587402,0,1
2,10,primary,4,0,32768,15.517535209655762,0.996719241142273,0.17191743850708008,0,0.23637747764587402,0,1
2,10,primary,5,0,32768,15.580324172973633,0.9979633092880249,0.2726796567440033,0,0.23637747764587402,0,1
2,10,primary,6,0,32768,15.428321838378906,0.9982190132141113,0.21486476063728333,0,0.23637747764587402,0,1
2,10,primary,7,0,32768,15.888715744018555,0.9974023103713989,0.23758357763290405,0,0.23637747764587402,0,1
2,10,primary,0,1,32768,21.022499084472656,0.999732255935669,0.3053550124168396,0,0.308278888463974,0,1
2,10,primary,1,1,32768,21.552749633789062,0.9997087121009827,0.3006090819835663,0,0.308278888463974,0,1
2,10,primary,2,1,32768,21.601465225219727,0.9998399615287781,0.3061476945877075,0,0.308278888463974,0,1
2,10,primary,3,1,32768,21.261768341064453,0.9997862577438354,0.30834144353866577,0,0.308278888463974,0,1
2,10,primary,4,1,32768,21.53197479248047,0.9993933439254761,0.31042584776878357,0,0.308278888463974,0,1
2,10,primary,5,1,32768,21.51015281677246,0.999735951423645,0.2987751066684723,0,0.308278888463974,0,1
2,10,primary,6,1,32768,21.502777099609375,0.9997935891151428,0.32127898931503296,0,0.308278888463974,0,1
2,10,primary,7,1,32768,21.615665435791016,0.9997086524963379,0.3152989149093628,0,0.308278888463974,0,1
2,10,primary,0,2,32768,21.441606521606445,0.9998745918273926,0.3111637234687805,5,0.3240111470222473,5,1
2,10,primary,1,2,32768,22.014902114868164,0.9998396635055542,0.3279637396335602,5,0.3240111470222473,5,1
2,10,primary,2,2,32768,22.069072723388672,0.9999317526817322,0.3408046364784241,5,0.3240111470222473,5,1
2,10,primary,3,2,32768,21.8225154876709,0.9998340606689453,0.3246859312057495,5,0.3240111470222473,5,1
2,10,primary,4,2,32768,22.03701400756836,0.9997155666351318,0.31568247079849243,5,0.3240111470222473,5,1
2,10,primary,5,2,32768,21.977005004882812,0.9998841881752014,0.3363802433013916,5,0.3240111470222473,5,1
2,10,primary,6,2,32768,21.97146224975586,0.999910295009613,0.31387338042259216,5,0.3240111470222473,5,1
2,10,primary,7,2,32768,22.083763122558594,0.9998537302017212,0.32153549790382385,5,0.3240111470222473,5,1
2,10,primary,0,3,32768,21.532493591308594,0.9999253749847412,0.6485686898231506,6,0.6641187071800232,6,1
2,10,primary,1,3,32768,22.1630802154541,0.9999021291732788,0.6638795137405396,6,0.6641187071800232,6,1
2,10,primary,2,3,32768,22.208650588989258,0.9999600648880005,0.670053243637085,6,0.6641187071800232,6,1
2,10,primary,3,3,32768,21.994409561157227,0.9998829364776611,0.6579495668411255,6,0.6641187071800232,6,1
2,10,primary,4,3,32768,22.184402465820312,0.9998264312744141,0.6798977255821228,6,0.6641187071800232,6,1
2,10,primary,5,3,32768,22.11993408203125,0.9999342560768127,0.6668649315834045,6,0.6641187071800232,6,1
2,10,primary,6,3,32768,22.108732223510742,0.9999451041221619,0.664429783821106,6,0.6641187071800232,6,1
2,10,primary,7,3,32768,22.238725662231445,0.9999094009399414,0.6613062620162964,6,0.6641187071800232,6,1
2,10,primary,0,4,32768,21.566389083862305,0.9999550580978394,0.9696518778800964,0,0.9967764616012573,0,1
2,10,primary,1,4,32768,22.241016387939453,0.9999362826347351,0.9931857585906982,0,0.9967764616012573,0,1
2,10,primary,2,4,32768,22.282337188720703,0.9999752044677734,1.007014513015747,0,0.9967764616012573,0,1
2,10,primary,3,4,32768,22.09163475036621,0.9999189376831055,0.9991278052330017,0,0.9967764616012573,0,1
2,10,primary,4,4,32768,22.25998878479004,0.9998968243598938,1.0005381107330322,0,0.9967764616012573,0,1
2,10,primary,5,4,32768,22.195241928100586,0.9999608993530273,1.0076979398727417,0,0.9967764616012573,0,1
2,10,primary,6,4,32768,22.182994842529297,0.9999673366546631,1.004849910736084,0,0.9967764616012573,0,1
2,10,primary,7,4,32768,22.322092056274414,0.9999436140060425,0.9921452403068542,0,0.9967764616012573,0,1
2,10,primary,0,5,32768,21.57706642150879,0.9999712109565735,1.148742914199829,7,1.1751017570495605,7,1
2,10,primary,1,5,32768,22.277978897094727,0.9999555349349976,1.1681841611862183,7,1.1751017570495605,7,1
2,10,primary,2,5,32768,22.317066192626953,0.9999841451644897,1.1818770170211792,7,1.1751017570495605,7,1
2,10,primary,3,5,32768,22.135982513427734,0.9999424815177917,1.1797679662704468,7,1.1751017570495605,7,1
2,10,primary,4,5,32768,22.296537399291992,0.9999340772628784,1.1841237545013428,7,1.1751017570495605,7,1
2,10,primary,5,5,32768,22.23056411743164,0.9999749660491943,1.1807386875152588,7,1.1751017570495605,7,1
2,10,primary,6,5,32768,22.2186279296875,0.9999792575836182,1.1786766052246094,7,1.1751017570495605,7,1
2,10,primary,7,5,32768,22.362319946289062,0.9999614357948303,1.1787041425704956,7,1.1751017570495605,7,1
2,10,secondary,0,0,32768,17.522615432739258,0.9751553535461426,0.19352418184280396,0,0.2145962119102478,0,1
2,10,secondary,1,0,32768,15.875741958618164,0.9953408241271973,0.23835676908493042,0,0.2145962119102478,0,1
2,10,secondary,2,0,32768,15.019060134887695,0.9971412420272827,0.13823220133781433,0,0.2145962119102478,0,1
2,10,secondary,3,0,32768,15.072500228881836,0.9937529563903809,0.18827274441719055,0,0.2145962119102478,0,1
2,10,secondary,4,0,32768,15.313257217407227,0.9971233010292053,0.21950304508209229,0,0.2145962119102478,0,1
2,10,secondary,5,0,32768,15.098190307617188,0.9961198568344116,0.2702702283859253,0,0.2145962119102478,0,1
2,10,secondary,6,0,32768,15.745016098022461,0.9968547224998474,0.194516122341156,0,0.2145962119102478,0,1
2,10,secondary,7,0,32768,15.641051292419434,0.9930901527404785,0.2740948796272278,0,0.2145962119102478,0,1
2,10,secondary,0,1,32768,21.808818817138672,0.9965187907218933,0.3561660051345825,0,0.3132057785987854,0,1
2,10,secondary,1,1,32768,21.53847312927246,0.9993370771408081,0.34690985083580017,0,0.3132057785987854,0,1
2,10,secondary,2,1,32768,21.322614669799805,0.9996153116226196,0.28660282492637634,0,0.3132057785987854,0,1
2,10,secondary,3,1,32768,21.45494842529297,0.9992619752883911,0.2741329073905945,0,0.3132057785987854,0,1
2,10,secondary,4,1,32768,21.4763126373291,0.9995599389076233,0.3113698959350586,0,0.3132057785987854,0,1
2,10,secondary,5,1,32768,21.428564071655273,0.999556303024292,0.34301429986953735,0,0.3132057785987854,0,1
2,10,secondary,6,1,32768,21.544740676879883,0.9995911121368408,0.270821750164032,0,0.3132057785987854,0,1
2,10,secondary,7,1,32768,21.532033920288086,0.9992839097976685,0.30050522089004517,0,0.3132057785987854,0,1
2,10,secondary,0,2,32768,22.19502830505371,0.9983094930648804,0.38308775424957275,5,0.3328559696674347,5,1
2,10,secondary,1,2,32768,22.016891479492188,0.9997093677520752,0.35575225949287415,5,0.3328559696674347,5,1
2,10,secondary,2,2,32768,21.86653709411621,0.9998066425323486,0.33069902658462524,5,0.3328559696674347,5,1
2,10,secondary,3,2,32768,21.98410415649414,0.9996597170829773,0.31353700160980225,5,0.3328559696674347,5,1
2,10,secondary,4,2,32768,22.00385284423828,0.9997907876968384,0.32010605931282043,5,0.3328559696674347,5,1
2,10,secondary,5,2,32768,21.962087631225586,0.9997930526733398,0.2986052334308624,5,0.3328559696674347,5,1
2,10,secondary,6,2,32768,22.009048461914062,0.9998395442962646,0.3372882902622223,5,0.3328559696674347,5,1
2,10,secondary,7,2,32768,22.02427864074707,0.9996941685676575,0.3237725794315338,5,0.3328559696674347,5,1
2,10,secondary,0,3,32768,22.336421966552734,0.9989732503890991,0.6645700931549072,6,0.6702218055725098,6,1
2,10,secondary,1,3,32768,22.163406372070312,0.9998332858085632,0.6598071455955505,6,0.6702218055725098,6,1
2,10,secondary,2,3,32768,22.021244049072266,0.9998829364776611,0.6674851775169373,6,0.6702218055725098,6,1
2,10,secondary,3,3,32768,22.14534568786621,0.9997931122779846,0.6789819002151489,6,0.6702218055725098,6,1
2,10,secondary,4,3,32768,22.164337158203125,0.9998685717582703,0.6792746186256409,6,0.6702218055725098,6,1
