layer,band,rank,split_half_overlap,random_expectation,normalized_excess,stability_pass,reconstruction_relative_error,trace_relative_error,orthogonality_relative_error
33,F15,256,0.7184412321711233,0.0625,0.6996706476491982,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,F16,256,0.9116980579569041,0.0625,0.9058112618206977,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,H,256,0.5908767929988974,0.0625,0.5636019125321572,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,M,1792,0.8108089844688106,0.4375,0.663660416833441,True,4.344537127949596e-15,0.0,5.898770840337818e-15
33,T,2048,0.8788869310060369,0.5,0.7577738620120738,True,4.344537127949596e-15,0.0,5.898770840337818e-15
34,F1,256,0.4379545044788158,0.0625,0.4004848047774035,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F2,256,0.2690621976983978,0.0625,0.22033301087829096,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F3,256,0.20996857162639518,0.0625,0.15729980973482152,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F4,256,0.1838700503484752,0.0625,0.12946138703837354,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F5,256,0.1703873717886954,0.0625,0.11507986324127509,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F6,256,0.16631206008078203,0.0625,0.1107328640861675,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F7,256,0.16712792444135732,0.0625,0.11160311940411448,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F8,256,0.17516408805011105,0.0625,0.12017502725345179,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F9,256,0.1862396422575346,0.0625,0.13198895174137024,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F10,256,0.20789536820098353,0.0625,0.15508839274771577,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F11,256,0.24028148114544917,0.0625,0.18963357988847912,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F12,256,0.28880479526317804,0.0625,0.24139178161405658,False,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F13,256,0.3713523964077347,0.0625,0.32944255616825036,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F14,256,0.49687445866698726,0.0625,0.46333275591145306,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F15,256,0.6884916211836585,0.0625,0.6677243959292357,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,F16,256,0.906130417159322,0.0625,0.8998724449699435,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,H,256,0.4379545044788158,0.0625,0.4004848047774035,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,M,1792,0.7684600249101224,0.4375,0.5883733776179955,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
34,T,2048,0.8555843209446993,0.5,0.7111686418893985,True,4.283919249166727e-15,1.5523974926226108e-16,5.870411548097372e-15
35,F1,256,0.5604417569902749,0.0625,0.5311378741229599,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F2,256,0.3673338066960805,0.0625,0.3251560604758192,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F3,256,0.31094221642105474,0.0625,0.2650050308491251,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F4,256,0.2808156656467174,0.0625,0.23287004335649855,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F5,256,0.2562914998191453,0.0625,0.20671093314042163,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F6,256,0.23899187829947394,0.0625,0.18825800351943886,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F7,256,0.23422573845235622,0.0625,0.18317412101584665,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F8,256,0.2374087604516026,0.0625,0.18656934448170945,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F9,256,0.2510984246323434,0.0625,0.2011716529411663,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F10,256,0.2774982477445728,0.0625,0.22933146426087767,False,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F11,256,0.31442041884455496,0.0625,0.26871511343419197,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F12,256,0.37138437558148973,0.0625,0.3294766672869224,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F13,256,0.44979562337387824,0.0625,0.4131153315988035,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F14,256,0.5487740656182081,0.0625,0.5186923366594219,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F15,256,0.6871445123264935,0.0625,0.6662874798149264,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,F16,256,0.8861767147430519,0.0625,0.878588495725922,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,H,256,0.5604417569902749,0.0625,0.5311378741229599,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,M,1792,0.8172662692368288,0.4375,0.6751400341988067,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
35,T,2048,0.8919505033716233,0.5,0.7839010067432466,True,3.992105000823994e-15,0.0,5.7678138704481655e-15
36,F1,256,0.6267946322708762,0.0625,0.601914274422268,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F2,256,0.42339476106773066,0.0625,0.3849544118055794,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F3,256,0.368535014501586,0.0625,0.32643734880169173,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F4,256,0.33772271422903155,0.0625,0.29357089517763363,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F5,256,0.30770388645062374,0.0625,0.2615508122139987,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F6,256,0.29027337961144994,0.0625,0.24295827158554661,False,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F7,256,0.2798837962779155,0.0625,0.23187604936310985,False,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F8,256,0.2839883904936368,0.0625,0.23625428319321257,False,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F9,256,0.30086061174280326,0.0625,0.25425131919232347,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F10,256,0.33095647725409927,0.0625,0.28635357573770587,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F11,256,0.3717146727658316,0.0625,0.3298289842835537,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F12,256,0.4225317130812167,0.0625,0.3840338272866311,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F13,256,0.4934997003238857,0.0625,0.4597330136788114,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F14,256,0.5880694822363428,0.0625,0.5606074477187657,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F15,256,0.7270697507954244,0.0625,0.7088744008484527,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,F16,256,0.9079519917100973,0.0625,0.9018154578241038,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,H,256,0.6267946322708762,0.0625,0.601914274422268,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,M,1792,0.8455305037409813,0.4375,0.7253875622061889,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
36,T,2048,0.9095065070165214,0.5,0.8190130140330427,True,4.796076238967386e-15,2.527218505035997e-16,5.795641159547818e-15
