condition,seed,metric,sign_sensitivity_mean,sign_sensitivity_max,n_variants,status
C2_orthogonal_equal_singular,69,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,69,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,69,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,69,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,69,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,70,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,70,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,70,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,70,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,70,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,71,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,71,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,71,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,71,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,71,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,72,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,72,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,72,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,72,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,72,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,73,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,73,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,73,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,73,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,73,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,74,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,74,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,74,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,74,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,74,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,75,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,75,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,75,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,75,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,75,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,76,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,76,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,76,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,76,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,76,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,77,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,77,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,77,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,77,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,77,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,78,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,78,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,78,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,78,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,78,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,79,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,79,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,79,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,79,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,79,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,80,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,80,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,80,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,80,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,80,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,81,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,81,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,81,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,81,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,81,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,82,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,82,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,82,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,82,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,82,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,83,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,83,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,83,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,83,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,83,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,84,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,84,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,84,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,84,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,84,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,85,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,85,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,85,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,85,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,85,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,86,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,86,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,86,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,86,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,86,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,87,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,87,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,87,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,87,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,87,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,88,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,88,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,88,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,88,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,88,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,89,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,89,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,89,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,89,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,89,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,90,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,90,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,90,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,90,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,90,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,91,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,91,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,91,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,91,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,91,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,92,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,92,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,92,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,92,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,92,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,93,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,93,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,93,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,93,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,93,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,94,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,94,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,94,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,94,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,94,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,95,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,95,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,95,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,95,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,95,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,96,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,96,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,96,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,96,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,96,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,97,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,97,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,97,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,97,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,97,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,98,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,98,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,98,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,98,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,98,M4_matrix_response,,,0,not_applicable
C2_orthogonal_equal_singular,99,M1_signed_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,99,M2_unsigned_prototype,,,0,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,99,M3_top1_projection,,,0,not_applicable
C2_orthogonal_equal_singular,99,M3_fullspan_control,,,0,not_applicable
C2_orthogonal_equal_singular,99,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,0,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,0,M2_unsigned_prototype,0.34986666666666655,1.0,15,ok
C3_orthogonal_unequal_singular,0,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,0,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,0,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,1,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,1,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,1,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,1,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,1,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,2,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,2,M2_unsigned_prototype,0.7167999999999998,1.0,15,ok
C3_orthogonal_unequal_singular,2,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,2,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,2,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,3,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,3,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C3_orthogonal_unequal_singular,3,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,3,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,3,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,4,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,4,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,4,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,4,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,4,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,5,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,5,M2_unsigned_prototype,0.34986666666666666,0.844,15,ok
C3_orthogonal_unequal_singular,5,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,5,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,5,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,6,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,6,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C3_orthogonal_unequal_singular,6,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,6,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,6,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,7,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,7,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C3_orthogonal_unequal_singular,7,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,7,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,7,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,8,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,8,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,8,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,8,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,8,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,9,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,9,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,9,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,9,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,9,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,10,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,10,M2_unsigned_prototype,0.0832,0.156,15,ok
C3_orthogonal_unequal_singular,10,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,10,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,10,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,11,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,11,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C3_orthogonal_unequal_singular,11,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,11,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,11,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,12,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,12,M2_unsigned_prototype,0.7169066666666666,1.0,15,ok
C3_orthogonal_unequal_singular,12,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,12,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,12,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,13,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,13,M2_unsigned_prototype,0.34986666666666655,1.0,15,ok
C3_orthogonal_unequal_singular,13,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,13,M3_fullspan_control,,,0,not_applicable
C3_orthogonal_unequal_singular,13,M4_matrix_response,,,0,not_applicable
C3_orthogonal_unequal_singular,14,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C3_orthogonal_unequal_singular,14,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C3_orthogonal_unequal_singular,14,M3_top1_projection,,,0,not_applicable
C3_orthogonal_unequal_singular,14,M3_fullspan_control,,,0,not_applicable
