condition,seed,s1_0,s1_1,s2_0,s2_1,gap1,gap2,dominant_direction_angle_deg,matrix_distance_fro,g_distance_fro
C1_random_unconstrained,70,0.9087231121948329,0.062474003647734824,1.6527182877386142,0.8343801957104021,0.8462491085470981,0.8183380920282121,20.98569412440341,1.4935718824045907,2.1307394028462783
C1_random_unconstrained,71,3.1590116190506983,0.4167043996035148,1.2518159713659267,0.5393919278291907,2.7423072194471834,0.712424043536736,3.370628254548407,2.1472305169788974,8.418268797044087
C1_random_unconstrained,72,0.6148389955077921,0.37373847329421206,2.3731166010707856,0.3996004279650504,0.24110052221358003,1.9735161731057351,47.885058330912635,2.989711632469308,5.388566793449205
C1_random_unconstrained,73,1.7134220763517671,0.23256282565506176,0.7791367322766414,0.5006108928727245,1.4808592506967053,0.27852583940391684,29.43185338385581,2.4360295525762874,2.440859938866027
C1_random_unconstrained,74,1.6811596414976389,0.3043009320621811,1.848379402153197,0.2864724138034809,1.3768587094354579,1.561906988349716,11.77008839243711,3.4237190472032073,1.052157215874055
C1_random_unconstrained,75,1.2065385597010048,0.6370074390323376,2.1209348176456246,0.07514281242725432,0.5695311206686672,2.0457920052183702,31.740715042654188,1.38176878206315,3.4682421347011676
C1_random_unconstrained,76,2.1923555569872897,0.45860143796948644,2.046725590107871,0.21592245480535185,1.7337541190178032,1.8308031353025191,79.16865003169711,2.8019316662699274,6.094393556850145
C1_random_unconstrained,77,2.538754478757524,0.41391342872267006,2.5296037122217303,0.2685598448019598,2.1248410500348536,2.2610438674197706,49.79322359930052,4.678360711841248,6.805605628976354
C1_random_unconstrained,78,2.1594316686481716,0.5931285838361775,1.4174778835510269,0.8155825793891451,1.566303084811994,0.6018953041618818,58.561961321957305,3.174114436114705,3.946904705378118
C1_random_unconstrained,79,2.021717868004728,0.05997497359187854,2.007844857976609,0.4986909191531301,1.9617428944128492,1.5091539388234787,11.607634736356403,0.7455309311444737,1.146297973141819
C1_random_unconstrained,80,1.1550175237138154,0.9817215685266855,2.3962155285672693,0.33315976895286764,0.17329595518712992,2.0630557596144015,6.3052582479430725,3.6164647560962755,4.4951183669166
C1_random_unconstrained,81,1.7632816107786744,0.1703975038408514,2.1757969133411517,0.43173558401327716,1.592884106937823,1.7440613293278746,7.577188897632709,3.129439850034078,1.7754636239883799
C1_random_unconstrained,82,1.1141378918415306,0.021621057471992222,2.287662237473251,0.6467296505765009,1.0925168343695384,1.6409325868967501,46.166944999247306,3.1884245294414133,4.72540814545776
C1_random_unconstrained,83,1.7865983762538145,0.021607935241808224,0.7669114313676445,0.10726610142306213,1.7649904410120063,0.6596453299445824,36.882528277916805,2.033961865589001,2.8470381942773026
C1_random_unconstrained,84,1.512878227863506,0.4755302604325732,2.501843480384022,0.9697916589053215,1.0373479674309327,1.5320518214787004,64.28263124236499,2.6061703747177702,5.838200686189549
C1_random_unconstrained,85,0.9547820681777983,0.3364590354735496,1.4402721642898364,0.8246674880106214,0.6183230327042487,0.615604676279215,11.065429972435055,1.075368585570057,1.3249170388333924
C1_random_unconstrained,86,1.1205415742472689,0.8352957371975265,2.4222726034177158,1.6501624183435102,0.2852458370497424,0.7721101850742056,24.755345764364634,3.5263197413146607,5.097619334320924
C1_random_unconstrained,87,1.5851839506894094,0.5352068440939821,1.830819557276727,0.3852647587177167,1.0499771065954273,1.4455547985590103,13.554136542489447,3.3804463895797205,1.227438504973287
C1_random_unconstrained,88,0.6351922172682536,0.352985144583852,2.44699316659843,0.07226457235088932,0.2822070726844016,2.3747285942475407,29.461894314533367,2.9720780112018006,5.657377277258101
C1_random_unconstrained,89,2.8059022833422915,0.5661235361425214,1.8199435912732813,0.8721954462575638,2.23977874719977,0.9477481450157175,85.16402759198294,3.813980988677171,7.698185226192369
C1_random_unconstrained,90,1.978791805291536,0.42774980164540977,1.0964495185801075,0.06805180988976811,1.5510420036461263,1.0283977086903393,67.03486007357078,2.639845556487836,3.8695794038930758
C1_random_unconstrained,91,1.7399054925524857,0.6413029888701461,1.5786815625234603,0.18902700309677423,1.0986025036823395,1.389654559426686,55.58453580974145,2.857957725851234,3.0288868446568613
C1_random_unconstrained,92,3.086323213037951,0.278350696374523,2.2472996666736362,0.7782118083080369,2.807972516663428,1.4690878583655993,29.26058361606945,4.6274735781536736,6.3537443499558846
C1_random_unconstrained,93,1.1002225153011667,0.19050955657521326,3.2009021679381187,0.30452585381619096,0.9097129587259534,2.8963763141219276,58.43267240036003,2.9871061510093933,9.947288856586113
C1_random_unconstrained,94,1.697892254026869,0.12809001481018786,1.8712477024071872,1.0614971729406342,1.5698022392166813,0.809750529466553,21.791086151017083,1.9390080546421575,1.868661780747798
C1_random_unconstrained,95,1.5250030490943862,0.18976525925509558,2.1004279539238446,1.1285242813588698,1.3352377898392906,0.9719036725649748,89.09139735706003,3.4715292360542653,4.500082377751574
C1_random_unconstrained,96,2.424072670734223,0.7397954900017554,1.147491781182122,0.009785439581953022,1.6842771807324677,1.137706341600169,18.06746887698256,3.4862898822146597,4.73678908706228
C1_random_unconstrained,97,3.0059569786329163,0.018333686613777343,1.9417791419369366,1.3020734824036029,2.987623292019139,0.6397056595333337,83.8819118706017,3.2692205086912547,8.226143907949066
