rank,pooled_eigenvalue,complex_old_variance,complex_new_variance,complex_update_variance,simple_old_variance,simple_new_variance,simple_update_variance,innovation_top2_mass
372,0.0005901411809247913,0.00037238321758647065,0.0004349255201507545,0.0002729436133052388,0.0007071522239291824,0.0008478343773007685,0.000622488328746653,9.566021737446205e-05
373,0.0005852427154648337,0.000350326602309617,0.0004690709636874724,0.0002828372519497264,0.000724706825091811,0.000798582727966398,0.00048381498128920067,0.0021200268261994198
374,0.0005845658305967945,0.0003144692866098955,0.00042719354643014346,0.0002373589027310345,0.0007575936111775538,0.0008407211512246628,0.00049663799359658,0.0017355031697403552
375,0.0005819600541651811,0.00036377720042801893,0.0003815623269449178,0.0002525976644331999,0.0007588332228001715,0.0008253740891582478,0.0005254546339158317,0.006331855785974038
376,0.0005796884877611676,0.00038744890286082157,0.00047625640493391793,0.0002629262424948231,0.0007223380914554029,0.0007344105165979967,0.000551266876446071,0.001767444914878221
377,0.000576888620013059,0.00037020791420973645,0.0004139724492258793,0.000273223134515483,0.0007125469624140576,0.0008125189115101921,0.0006167541234330706,0.0034812786151068517
378,0.0005734709681434917,0.00037031239761289197,0.00044506368780862005,0.0002352575837172073,0.0007331905459305866,0.000746998972905505,0.0004595406703515751,0.0018847286619333786
379,0.0005703651526625411,0.0003178049028639968,0.00041028837790623877,0.0002708831768263529,0.0007509304487110649,0.0008041095120907003,0.0005778899487243014,7.372579626613685e-06
380,0.0005673752727517085,0.00032968419761662755,0.0004232094805209244,0.00024123026759084693,0.0006929070874437919,0.0008253641873280482,0.0005152543947310521,0.004683430058303204
381,0.0005627729783835255,0.0003667545593797295,0.0004438999551993873,0.00022714095757112485,0.0006722660407434443,0.0007698217209388366,0.0005137622751875457,0.000387058460313545
382,0.0005620078356808885,0.000339102574352863,0.0004256733135905929,0.00025854544084801293,0.0006619674255763143,0.0008229361416898274,0.0005401098823496182,7.894452730953358e-05
383,0.0005605509630859794,0.00038731456045118745,0.00044032147359639265,0.00023879599498694029,0.0006701115566014633,0.0007461001062932157,0.000482909205268099,0.0026181460008356675
384,0.0005581004568496031,0.0003220034255824611,0.0004185568877126802,0.00027215681618708115,0.0006840132525486436,0.0008094649222167236,0.0006047741752442568,0.0006619804926147769
385,0.0005530657531960552,0.00033812828141881125,0.0004402295684122274,0.00026673668497836456,0.0006312260437261757,0.0008043010119545462,0.0005364554994149734,0.001236688225701269
386,0.0005521386341737459,0.0003297548363041695,0.00042699323403759494,0.000293638257999265,0.0006554898857941254,0.0007979357566720262,0.0005360263316118338,0.0006386034168367457
387,0.0005511191823268804,0.0003376716936327653,0.0004356171659019054,0.00023670611851532732,0.0006785047526471498,0.0007542993082116809,0.00046919748658646077,7.739240590445192e-05
388,0.0005458633267751507,0.0003727226720756721,0.00042765058707640595,0.00020316224437671304,0.0006412028260872593,0.0007434780006013114,0.00044070358201318686,0.0005638015751646397
389,0.0005451697855180301,0.0003654590003156648,0.00041275484755803465,0.00026585932633646926,0.0006701616863648199,0.0007339023481778287,0.0005708343852500132,0.00020077294125894898
390,0.0005415525020375198,0.00036552905283699066,0.0004068089148572103,0.0002531584831168675,0.0006318253156537682,0.0007636348612687084,0.0004914475464187979,0.0020326881302964272
391,0.0005392815143099019,0.00037601290246450455,0.00044707407734642077,0.00028351677947402725,0.0006131451169771145,0.0007224754283694165,0.0004552431016707644,1.5226639191157593e-05
392,0.0005362233760215762,0.0003144265528278926,0.00040030478789134893,0.00023901999420224417,0.0007029592615886719,0.0007287754021962217,0.0004925258987840637,0.0021315751594218803
393,0.0005340139556522784,0.0003189518677957313,0.0004030252896510043,0.0003104480675934008,0.0006634990018224343,0.0007521456879086722,0.0005368807538724539,0.0011240148017349443
394,0.0005318046387364228,0.00029699588586451075,0.0004249434749118069,0.00025081856688185606,0.0006729421371057926,0.0007338965990988173,0.0005002513282404077,0.0018246019371792343
395,0.0005276479809925899,0.00033813409935120334,0.00040717704120309914,0.0002547313811213954,0.0006216268252576865,0.0007452013178386209,0.0004945095512981872,0.0014135512046438076
396,0.0005262418404658941,0.00032195915392865327,0.0003889235041115039,0.00026490301219659506,0.0006800389296698622,0.0007155890053967378,0.0005330877315613641,0.004148852270327693
397,0.0005260597385813386,0.0003338268641534932,0.00042723117615089566,0.00023529084772844363,0.0006496686946503215,0.0006950549203062208,0.0004528141804596974,0.0019888678055740468
398,0.0005223651036435399,0.0003051264091687893,0.0003977053795337761,0.00023072919393937735,0.0006304478160726851,0.0007577126767016265,0.0004361152317109745,0.0006003155771893657
399,0.0005199328503709642,0.0003464278323281246,0.00037045606186739995,0.00023888334627863772,0.0006418083896711593,0.0007225638479299129,0.0004976693247781049,0.00010947437594173921
400,0.0005179225663999319,0.0002871143173914258,0.00038989988808706344,0.00025146290613701903,0.0006389056810544164,0.0007572892099161565,0.0005129615701964534,0.0012047649375764881
401,0.0005130288570696845,0.00031106389487243726,0.0003712145129732128,0.00023966430596286437,0.0006432024011479085,0.0007281391001382561,0.00047160411518762645,0.0006933163277468749
402,0.0005117636557409671,0.0002987457937512857,0.00035446053061412053,0.00021778474028527544,0.0006620100693239438,0.0007333390032665466,0.0004543422078472205,0.0001338596584592075
403,0.0005088795600692443,0.0002949204764085758,0.00039509995745278784,0.00021948249169327055,0.0006065980406333618,0.0007403920838838046,0.0005237314831619171,0.010823134625777097
404,0.0005062074227241952,0.0003310159414200678,0.0003958642133792303,0.00023979757295132618,0.00057232589358366,0.0007271081188262663,0.0004736386859950361,0.0016345787758197195
405,0.0005045501320908937,0.0003116266919447096,0.0003634984820574842,0.00021899879152803288,0.0006517231286277592,0.0006928318434094059,0.00046586409777394733,0.00047803210851845397
406,0.0005040035598305539,0.0003590003275736587,0.00038576297249699905,0.0002492788113840294,0.0006144757066975576,0.0006582532440738584,0.0004720345065261994,0.00010196391655693423
407,0.000501392463460882,0.0003368844093562348,0.000408275275003842,0.00019726676877284338,0.000588305952300759,0.0006735745791051496,0.0004379293256656797,0.00015615973161630265
408,0.0004995259801947638,0.00031806638505671176,0.0003837055338427946,0.00019961483231831784,0.0006430124578505741,0.0006547844215061063,0.0004291163247953069,0.0002133759406236674
409,0.000498038152701736,0.0002966241954705109,0.0003850313496236605,0.00025103554130298663,0.0006114705042751855,0.000700487084346325,0.0005505591515472792,0.0015001371944520104
410,0.0004956215871688209,0.00032971487012816233,0.00038881193466929164,0.00023816072205267477,0.0005923571469179372,0.0006730558365189152,0.0004279851095794116,0.0014095047237159379
411,0.0004902295087702528,0.00031567823755676696,0.00039083784475934526,0.00022508967455558824,0.000579487914726812,0.000676351662505681,0.0005208935886633037,0.0011801089407782789
412,0.00048680398672208843,0.0002932025726884375,0.000381654009911363,0.00023055695006210088,0.0005980009634387227,0.0006757859744031613,0.000481553796674269,0.0004442271645080858
413,0.0004845853318863107,0.0003228106197294232,0.0003822521306882017,0.00019504423520409655,0.0005853878190291265,0.0006493118282143382,0.000387449194089121,0.0002157024383277058
414,0.00048285634791378197,0.0003236209773620615,0.0003802361648225411,0.00020147363875074533,0.0005862055245514458,0.0006427787285177695,0.0004255947325812979,0.004430495232283791
415,0.0004815917903538871,0.00033712866731774253,0.0004157449660791983,0.00031523738724022595,0.0005309644923957721,0.0006439413276272439,0.0005938442930247984,0.0009707865438836126
416,0.00047938778388441713,0.00032100219335317345,0.00033631560475392,0.0001885158249566423,0.000576707649205722,0.0006849315183215462,0.00040127243685893037,0.0001429817054360792
417,0.00047714643175676946,0.0003349384141661144,0.0004032453681928724,0.00022835566681843518,0.0005507609747777383,0.0006210402278702999,0.00044958082396516605,0.002154127318664142
418,0.0004750999748166126,0.00028403360757219595,0.00037787050562397204,0.00022316594629025313,0.0005793093034706157,0.0006605797371056185,0.000421689173109889,0.001025372715306111
419,0.00047379550699814334,0.0003009589366391419,0.0003400146975528264,0.00023367661303196708,0.0005993339923543557,0.0006562638321749534,0.0004576633424252005,0.00295031593547571
420,0.00047114660923369835,0.000288199487116459,0.00036126090694529954,0.00019884397688860826,0.0005822927533714991,0.0006542149484586335,0.0003992782631037234,0.0018268166894577608
421,0.0004679685346870511,0.00035329483734534127,0.00036338447554265085,0.00019378675860120122,0.000569776064626305,0.0005867911004561255,0.0003858889410017601,7.453981604402649e-05
422,0.00046656346888594615,0.0002951018070302925,0.00035290344552411663,0.00020973246776390475,0.0005847472121230716,0.0006348696290767701,0.0004299067573339704,1.4672827204978072e-05
423,0.0004646174335680248,0.00028936965400199794,0.0003436786196531362,0.0002099999128949194,0.0005942138024709805,0.0006325701739955292,0.0004570674411610551,0.0009790473523297225
424,0.0004638188349738026,0.00029362894971938884,0.00035896262701105093,0.00021037862899379278,0.0005698018675638066,0.0006342420651940647,0.0004430560238534726,0.0023524625222287013
425,0.0004602758211316186,0.00030557295299295977,0.0003584013814786881,0.0002242492961192111,0.000573185048323321,0.0006052936822237208,0.0004082474340607908,0.003022652335845256
426,0.00045794341357161314,0.00026659555071517426,0.00028538780983353114,0.00019227592896862557,0.000610770304221515,0.0006703629324086791,0.0003485365720883613,0.0005089012124165427
427,0.0004560741701726813,0.00027790370858234864,0.0003429683149334381,0.0002320989935194394,0.0005474802975870427,0.0006572818177009385,0.0004286107448532035,0.0011910342336587019
428,0.0004545690783187737,0.00026945225005916066,0.00035008614832870397,0.00020139167632117274,0.0005874774981727791,0.0006125934601197137,0.0004123547242712792,4.540394608232146e-05
429,0.00045234460153474766,0.0002480471125184618,0.00031603790733498543,0.00021657066222084768,0.0005968646282504972,0.0006497552800206725,0.0004858435719368701,0.0001255932729421947
430,0.00045069380038893124,0.0003149170724900858,0.00036340591268947935,0.00018952902791410283,0.0005543283979456502,0.0005714455037932479,0.0003514488823506788,0.0016184817503196122
431,0.00044800222455087336,0.0003208428040485885,0.00035814208366386516,0.0001797511932529703,0.0005172834441280867,0.0005970543558470347,0.0003421008514233544,0.00041262504628772974
432,0.0004454085376054546,0.0002739288014733413,0.000347241371724404,0.00019983140700942752,0.0005383398761881602,0.0006234302850555743,0.00042529653941390355,0.004158304967592743
433,0.00044449956161241624,0.00026715147407092653,0.00035840648919368477,0.00020730553191046744,0.0005286025958739631,0.0006251412027118805,0.00047810227982243464,0.0038444330441750564
434,0.00044363765864803404,0.00028662209349574256,0.0003610152339724341,0.0002044698725404365,0.0005317205200402743,0.0005964937778278955,0.00036921013967607347,0.0009056403188970187
435,0.00044140900519171156,0.0002793886382611273,0.0003277378962414744,0.0001807940669746279,0.0005425421731556321,0.0006172617682715344,0.0003836560198808104,0.0006302983144715902
436,0.00043795789465867304,0.00027698391374820033,0.00033703858367078614,0.00022235309022113593,0.0005679061936252853,0.000571187217537219,0.00044019686842999026,0.0022229525620470546
437,0.00043719901758785135,0.00028835838711524693,0.00032406797443192625,0.000180936814126228,0.0005553583837837416,0.0005822934312270678,0.0004101342301723271,0.000958600494668492
438,0.0004359838539775487,0.0002712462121311324,0.00031262249468794315,0.00017753053115740204,0.0005565948482065638,0.0006047504054728708,0.0004335390041279386,0.00042346856757977965
439,0.0004322812423300791,0.00027606136990886355,0.0003258467830188601,0.00021551836138783238,0.0005342998493267654,0.000594184652345788,0.00042041368177043846,0.004343630966324054
440,0.0004315355458967509,0.00023859823148799107,0.0003226266884341466,0.00022676684411877945,0.0005460602353677503,0.0006201225279058322,0.00047352194733144465,0.000601580221321063
441,0.0004290782743272861,0.0003138797964364444,0.0003484934664502514,0.00014640480648193014,0.0005139909035525283,0.0005412072251721436,0.0003223585936265078,8.677257258099431e-05
442,0.00042780239913256144,0.0002482692226933843,0.0003078937801650928,0.00017744171258022315,0.00056072081073629,0.0005955803390272029,0.0003835107355928814,0.0014874224397760834
443,0.0004255480033993227,0.0002580812658834445,0.00032853738163951535,0.00021851296889063273,0.0005402784779847571,0.000576542831571725,0.00042633030097789635,0.0014986920895015481
444,0.0004225597793643408,0.0002736803400904429,0.0003251568394954924,0.00019982925667612662,0.0005085757320613404,0.0005840653847280656,0.0004111240273953128,0.0038368115201816246
445,0.00042115296099360327,0.0002515400224846463,0.0003265694540413297,0.00017822719514526685,0.0005266377780021897,0.0005810996416292379,0.00036131458231395596,0.0010260964272101303
446,0.00041872075599567907,0.0003056101651848909,0.000357908542887452,0.00020545778180524365,0.0004778430732752502,0.000534749166755598,0.0004083361822782898,0.0027662950862672097
447,0.000416622348343124,0.00022275316821717024,0.00030853868762080813,0.00018432789114941145,0.0005137274646848277,0.0006226918382705431,0.00036278831525946703,0.00030604303627200237
448,0.00041355878117385484,0.00026321443996477794,0.0003448756897864956,0.00021206676956803737,0.0004999648562955414,0.0005473929210460634,0.0004427448465787816,0.0027342323648897153
449,0.0004119625444752762,0.0002708687744861372,0.00032314398131001737,0.00017399140699169753,0.0004985371052261421,0.0005565084176399341,0.0004080343410080367,0.0005392101563865559
450,0.00041002196992100326,0.0002348476615575788,0.00031148378088212734,0.0001941528286532435,0.000522831621794776,0.0005721272243320237,0.0004020045958351743,9.308079160261248e-05
451,0.00040933963623745356,0.0002794687292660331,0.0003200201786962983,0.00016982578693144042,0.0004978003415580419,0.0005412697070076418,0.00036233761494452207,0.0036891511759766524
452,0.00040785327566347134,0.00024020365030135194,0.0003356462412576987,0.00021190784168167683,0.000504453754111975,0.0005523055077417012,0.000378842294745292,0.00012845559636095717
453,0.0004068985686388232,0.00026599982508679766,0.00029747938545070257,0.00019543447561457637,0.0005359841780245894,0.0005293241385129433,0.0004399194331580412,0.001148954965779822
454,0.0004044268863238438,0.00026502578038401035,0.0003365933120609463,0.00022480011451281984,0.0004962012386495755,0.0005210732212751525,0.0003679951263614083,0.0017138472241106722
455,0.00040173138095841277,0.00024730181511739856,0.00028683115000906927,0.00016438661075395206,0.0005451498351642338,0.0005288208192528522,0.000324284769263625,0.002265680396729287
456,0.00040112670475052223,0.0002910964057095996,0.00030001802346575087,0.00016958110096963985,0.0004733308783714113,0.0005412378372088896,0.0003823139426457856,0.0003085566966868648
457,0.0003992241475953339,0.00027026666896468987,0.0003133626474362269,0.00016036753563473244,0.0004760198839596,0.0005384181324452218,0.0003271402981313258,0.001066964965518862
458,0.000397625222136451,0.0002354894336159757,0.00031491016860210456,0.0001712188436068509,0.0005245440413160879,0.0005167233093187823,0.0003355774382798537,0.0008913334304356762
459,0.000395460865736034,0.00023109602437008136,0.00029910233372603133,0.00017714785182158267,0.0005248969304316636,0.0005279078828007699,0.00039822655598697955,0.0015534063892276675
460,0.00039384835689989535,0.0002651924636852207,0.00030709376824488035,0.00016730182555064286,0.0004963313408584718,0.0005079308360360411,0.00036201807723535925,0.0007800994853489937
461,0.0003932912658531753,0.0002655907058822323,0.00029333429904758755,0.0001614920404441078,0.0004790467205795059,0.0005363466899064215,0.0003409963265859937,0.0026491858508586904
462,0.00039091223508780435,0.00026176454664978636,0.00029983943808279285,0.00015707934536393213,0.00048576683935870743,0.000517424487444494,0.00032407697937665634,0.0011776231448740663
463,0.00038924202124774324,0.00025589503116667256,0.0003181834345968492,0.00015351019153456302,0.0004741698572391779,0.0005098612325013761,0.0003360393619097346,0.0026174507451957084
464,0.0003886690583235817,0.0002543759809610317,0.0003159271773349191,0.00015320739252649404,0.0004467309637829572,0.0005387819000809816,0.0003415527622929025,0.0011447218477052057
465,0.0003874009727049742,0.0002602830237668173,0.0002945552056701554,0.00017573271497219406,0.0005003567913529798,0.0004955449396942074,0.0003221503016839649,0.0006168907160159063
466,0.0003849174665631329,0.0002780740315681566,0.00029908461409957796,0.00015443423458563334,0.00044619042829756707,0.0005174495856480753,0.00035529963854346236,2.5638148521742337e-05
467,0.0003845029172014261,0.0002600303223815403,0.0003146024849576584,0.0001903140249723804,0.00046562756462159945,0.000498878871283913,0.0003927898918794241,0.008066244478668438
468,0.00038238391364935255,0.0002726770791856067,0.0003223211468749021,0.0001525586522131678,0.0004582304418476095,0.0004774283495759318,0.00034294384496335353,0.00024369360821741416
469,0.00037951216968878476,0.00024923954266429057,0.0003081190767151978,0.00017939200193248776,0.00045824145464113975,0.0005035615440895771,0.0003932886671156872,0.0006914446553551905
470,0.00037715179798536577,0.00023956985748012957,0.00029191299676398447,0.000186349513253506,0.00044458789346220724,0.0005336424651588538,0.0003619470879318231,0.0009180797418561747
471,0.0003766143678095595,0.0002473129724488762,0.00030899610808845504,0.00017528060742190427,0.0004483492388811953,0.0005029035957955127,0.0003927357187884463,0.0004505488063078916
472,0.0003762109208418147,0.00024738301039372597,0.0002994919254227309,0.0001493780799612607,0.00046954538279097874,0.0004895266258456199,0.0003288842054530088,0.0014859221459131587
473,0.00037360006713386073,0.00024304944782031039,0.00025674022310334985,0.00018049058479294508,0.0004819517331699299,0.0005137544642202526,0.00033554376777865234,0.0008780072095389295
474,0.00037211656742587145,0.00022694027287411037,0.000275512090211506,0.00018214151393381256,0.00047921747959223793,0.0005078876769520536,0.0003566328148899365,0.0032747499316168297
475,0.0003702142222500777,0.0002512199502755041,0.00027849503007617345,0.00015631192190026385,0.0004553991978903088,0.0004968283846199505,0.00034415751413190967,0.00029817797289399773
476,0.0003686740333069544,0.00022736839721144454,0.00030800692548408373,0.00016991010331658102,0.0004338003779286371,0.0005066015915612193,0.00034871606065712657,7.21314572780164e-05
477,0.0003663752212427172,0.00022179251981632186,0.00029365639074055883,0.0001707931531856782,0.0004584852571774185,0.0004926411335795467,0.00033800718529658567,0.00020175518992163793
478,0.00036472728412768814,0.0002682133761407965,0.00028413833051652384,0.00015520102639431565,0.00043032781252678125,0.00047729919512908795,0.00032919716662759566,5.034979131221939e-05
479,0.00036362454462152035,0.00023621524110856043,0.0002938671590259045,0.00017238820221333323,0.0004370360608535977,0.000488446065361024,0.00035180666984929135,0.001871637064194168
480,0.00036275409806240684,0.00025339786355181636,0.0002777952409595949,0.00016583032706600888,0.00043971545811142025,0.00048117162595339666,0.0003354093912118944,0.00018986622185381642
481,0.0003606526437080207,0.0002261836205251544,0.0002624304400883178,0.0001470725407902549,0.0004592398769023684,0.0004958142728258918,0.0003084413357563902,0.0019678433475708093
482,0.00035990316189586484,0.0002634753922296557,0.00027150334360164175,0.00017436475752823126,0.0004218437200245606,0.00048384562316604774,0.00031551190421778976,0.00045512441132993436
483,0.000359387328845945,0.0002345598795841493,0.0002703292506403556,0.00016967497502328176,0.0004599937695245186,0.00047372033837255834,0.0003384373569784698,0.00018356851622508904
484,0.0003575464966832702,0.00023999224299084236,0.0002661347686581656,0.0001641171494261679,0.000432287584403432,0.0004928199135319745,0.00029633538432586383,0.002397231536375142
485,0.0003557597003394153,0.00021823427733861668,0.0002710155300763199,0.00016958344530252573,0.00042869719572491167,0.0005061350837491448,0.00035124314523882314,0.0008693458519297727
486,0.00035351376570708515,0.0002544520764125969,0.00026277071539119865,0.0001838991949722739,0.00044539014373334656,0.00045247882392003314,0.0003776481389318125,0.0001897675802485712
487,0.0003513594837566764,0.00021789557473657557,0.0002365771151406762,0.00013942311617940915,0.0004460491450284236,0.0005059464811432941,0.00028795095273844037,0.0013384014421460879
488,0.00035035883252290884,0.00024323190920715393,0.00025781376369597605,0.00012661450887447637,0.00044541773749046505,0.00045599936773842506,0.00032251111749983,0.0035960650926348528
489,0.00034983754709655543,0.0002143255238703596,0.00028656098402965647,0.00018422961813900903,0.00042334078705251357,0.0004761488100813434,0.00033862662699016125,0.0013344081225560873
490,0.0003478049034305813,0.00021747337958205224,0.0002596279834435508,0.00015278586167226507,0.000412301484206185,0.0005028367215808583,0.00035989838677813604,0.0002809330452206568
491,0.00034704922206540767,0.00024105768299699412,0.0002582107722651041,0.00016981416768552666,0.0004400947283687203,0.0004498514406478149,0.000297758721153657,0.0022827982848875835
492,0.00034449002526193293,0.00022615398773473676,0.00026495662011023183,0.00014051151277171426,0.0004468417437467592,0.0004410179847385357,0.0003007516291914009,0.0007659190950633086
493,0.00034382198400919933,0.00022504568173370182,0.0002662755888529385,0.00014828059499091882,0.00041681519238665203,0.00046815974679736646,0.0003284479578995341,0.002823992132683163
494,0.00034327230947373173,0.00022886713357478047,0.00027559357491006175,0.00015419365515446565,0.000403037474795096,0.0004665977152666584,0.00032395950049359987,0.0007749464028038417
495,0.000341811036038966,0.00024373309020343982,0.00027623057772406583,0.000167820227309137,0.0003986550773285145,0.0004496277799853533,0.0003260893353834642,0.001296020936996802
496,0.00034114532220871983,0.00023636323796437316,0.0002534480479809242,0.0001344786715817217,0.0004373418666226073,0.0004384285593842553,0.00026576974975420404,0.0019142128830969846
497,0.0003393700483081181,0.00024455063474576827,0.0002475873957992385,0.0001327606695661591,0.0004200901994472285,0.00044624718162480546,0.0003093784306482578,0.003149052443541774
498,0.00033859081620992126,0.00021686770336618518,0.0002862279126885588,0.00016882196272417264,0.000432045968701898,0.0004202146159208307,0.0003258813041210003,0.00030533684342065956
499,0.0003373071760371911,0.0002208963010994329,0.0002564497912918607,0.00015488819298974826,0.00041640783038627535,0.0004564639518231229,0.0002958995117617821,0.0006085165682148916
500,0.0003366031944404429,0.00022764232277308665,0.0002706760815472196,0.00016875908229655874,0.00040561070599687613,0.00044347077130458537,0.0003461038232748436,0.001750274754891954
501,0.00033383535812308196,0.00023134780232668167,0.0002690831312794879,0.00017676566472776706,0.0004000940499716591,0.00043579543722319287,0.0003365727156854364,0.0033192982814395635
502,0.0003335462870053464,0.00022658558184935983,0.0002500608759080051,0.0001487196686658149,0.0004119024337658663,0.0004466143953102748,0.0003308297573398557,0.00024568382732335133
503,0.0003314501761059567,0.00021447664206748242,0.00026908882597100314,0.00012989296402592384,0.0003879443522896078,0.00045526288004694835,0.0003067083480904521,0.0007901039779031388
504,0.0003302632450045333,0.00023548038451298253,0.00023968456404435744,0.00016040781127329084,0.00039180285452792424,0.0004550536892267049,0.0003239181106768073,0.00012788857642090444
505,0.0003294521650652319,0.00022261802000832055,0.0002544821321405898,0.00014279349175088543,0.0004110999628810316,0.00043057467969875797,0.0002798821924495451,0.001871475559504556
506,0.0003270074133458807,0.00021933209237171207,0.00025120984500664063,0.00016512832260312733,0.00040960764194509515,0.00042883904002851493,0.00033405229425957574,0.0005260248434298497
507,0.0003256313845658437,0.00023279405154397862,0.0002639149717158535,0.00018757573083260485,0.0003863820213946641,0.000420389425663755,0.00030431767031543474,0.0006342619511448967
508,0.0003239969732738773,0.00022479437613317563,0.0002476967302935321,0.00012776925450725996,0.00039381136128118237,0.0004306355616588859,0.00026335327160049944,0.0003205827358751122
509,0.0003221900982412439,0.00022488023287782466,0.00026343413160804385,0.0001571141412464408,0.0003851081183875412,0.00041628275089366536,0.00032513121325172014,0.0004759282803563657
510,0.00032082074095752394,0.00020964539039066964,0.00024727140464339667,0.00015699997307455952,0.00038364022658361204,0.0004436667680914475,0.000356665747540215,0.001483877972805259
511,0.00031880560347145843,0.00019458893774569513,0.00023621187698230872,0.00014288983919126945,0.00042290152330986175,0.0004224549929061459,0.00030219745194888585,0.0016456695448677592
512,0.00031836870056455735,0.0002007033721371262,0.00024319399830153096,0.0001273015006685523,0.00041140526509580137,0.0004191057993383559,0.00025606833202714523,0.0004696481389881703
513,0.0003173831416618812,0.00020984965260004973,0.0002499084124399653,0.00014707189759710545,0.0003929454402593306,0.000417759800712062,0.00031610724281036897,0.0003802109311824507
514,0.0003167110105075132,0.00021651827958242597,0.00024954105778926425,0.00016892453705439722,0.00037835210543083636,0.00042336136898151437,0.00033476908732380846,0.0027069810420691552
515,0.000314227700290327,0.00020767866894149366,0.00023485939937099474,0.00015225215359677556,0.00039261481268054624,0.0004226794082702809,0.00027547431788596923,0.00047169243466789197
516,0.00031308371267510347,0.00020619091806096265,0.0002480007223286161,0.00016486043619984108,0.00040461206699806307,0.000394449275731608,0.00029081512035028506,0.0002142666964579874
517,0.00031262633259601685,0.00022522771171719588,0.00023639092994049283,0.0001540403545373791,0.0003914346367673439,0.0003983688433583264,0.0002977467131315726,0.0038937974034607267
518,0.00031142236029205205,0.00020547365942146474,0.00023923031872208724,0.00012304695842378736,0.0003901295515851785,0.00041176917103230614,0.00027400559881290786,0.0002495865739836272
519,0.0003104423524342943,0.0002111889908054094,0.0002207544789071537,0.0001244622581011971,0.0003959066218104259,0.00041482970401263527,0.0003256436488124028,0.003913404758923013
520,0.0003097411504800754,0.00020223562589058206,0.00023262687787298965,0.00013559269924853142,0.0003926894973171894,0.0004123209335732299,0.0002619977665317808,0.00045121969528072513
521,0.00030768638167432804,0.00022453968936253618,0.0002518753549758985,0.00014453341768962496,0.00036310589459021605,0.000392126890325705,0.0002742014521582136,1.879778106535198e-05
522,0.00030738547288049927,0.00022229935208598154,0.0002457168143313386,0.0001442527586811868,0.00037310224054993814,0.0003893249094104143,0.0003545094631778315,0.0020773611208655396
523,0.0003072281058411976,0.00019997312353738572,0.0002592746676835441,0.0001856487794689954,0.00036952473935596624,0.00040104085209177916,0.0003001270980219651,0.003850771404936783
524,0.0003051858166902912,0.0002086680021029989,0.0002446597223445425,0.00014800766956946703,0.00036944603652396983,0.00039886447680033643,0.0003414029835294291,0.0009363288739006702
525,0.0003041989978422316,0.0001830126657572377,0.0002499478110188461,0.00015388427356961614,0.00037937919958376315,0.0004053483957165346,0.0002842233942338852,0.0006833720020461341
526,0.0003032783962853055,0.00019978763544670474,0.00023915991835854423,0.00013302210806588052,0.00036279047764536005,0.00041226493273750244,0.0002754931395486442,0.004575821216540079
527,0.00030220346930180994,0.00020643787549346173,0.00022179984312408222,0.00013071934545843704,0.0003843486966295694,0.0003971136905517584,0.000271956968353608,0.001113597612511819
528,0.000301177005432689,0.0001976512091174847,0.00021672760049312788,0.0001314671793789071,0.0003547477411548854,0.0004364646884341177,0.00030340963766299926,0.0003079377222238418
529,0.0003000064491501621,0.00018294354093980228,0.00022476725557359607,0.0001464600959033381,0.0003797794209166574,0.0004134153658304054,0.00029444017751790747,0.000420340311751448
530,0.0002984170288844515,0.00018917846593157454,0.00022179855359707028,0.00013247813087623222,0.0003509551554246459,0.00043261106298646653,0.00025770821902361223,0.001019829587551135
531,0.0002975236256350216,0.00018673872147470063,0.0002530949085253042,0.0001279325796189018,0.00036383672660988167,0.0003872966495682627,0.00030214522423412836,0.0002905483316515235
532,0.000296927866195242,0.0001965756778082547,0.00020417599866927032,0.00010807728338895776,0.00036942734524600423,0.0004184031971144208,0.00029255940492932994,0.0005195173429607353
533,0.00029614748278400176,0.00021042476515731283,0.00022221579035971382,0.00012822466838166658,0.0003673140070260036,0.0003855038363098298,0.0002530778803649914,0.0009584789150503142
534,0.0002946596293431058,0.00020622571833424448,0.0002639376882972462,0.000154587021134912,0.00033200113553746705,0.0003773380783956787,0.00029095869417944463,0.00058694300341139
535,0.0002929426897510161,0.00020745143610494978,0.0002477276502978889,0.00015106421958626363,0.00034492323465928096,0.00037252750735471477,0.00027556479408669734,0.0035833274246288888
536,0.0002923692480073023,0.000205757311225163,0.00021995749338225154,0.00014381193366908848,0.00037209285110316985,0.0003725267246091279,0.00027888559332102316,0.0021828402765987796
537,0.00029066750719915506,0.00020661174953264888,0.00021358387578651947,0.00011253444817519344,0.0003692889561763981,0.0003740378443924757,0.000255259689408204,0.00014895083017581824
538,0.0002887914533000114,0.00018660490129247554,0.0002203062550347647,0.0001321633542009717,0.000383462168363939,0.00036563938607456464,0.00027741253825610835,0.0011888606411002908
539,0.00028840300273613663,0.00018826468089992512,0.00021751389257848626,0.00013117180867312333,0.0003569507787881521,0.00039172841610419883,0.0002982350219274126,0.001433890147203377
540,0.00028693071655462886,0.0002028123601128427,0.00023112205901470122,0.00011821314996965719,0.0003378466116591814,0.00037678327531233445,0.0002627768199427756,0.0003862627854843843
541,0.0002861312050561007,0.00018051668027706767,0.00020794274534874526,0.00012692239058164468,0.0003568882532190665,0.0004000162354264295,0.00028475670477495465,0.0017638091874340135
