phase,dim,seed,step,the_bayes_gap,the_ce,objective_loss,macro_loss,loss_the_sun,loss_the_moon,condition,a_bayes_gap,cake_loss,cake_accuracy,tail_common_energy_fraction,tail_contrast_common_energy_fraction,common_only_cake_loss,residual_only_cake_loss,rep_macro_top1_energy,rep_macro_effective_rank,rep_weighted_top1_energy,rep_weighted_effective_rank,embedding_raw_top1_energy,embedding_raw_effective_rank,embedding_centered_top1_energy,embedding_centered_effective_rank,Bqk_top1_energy,Bqk_effective_rank,Bvo_top1_energy,Bvo_effective_rank,loss_a_moon_cake,loss_a_banana_cake,loss_a_fruit_cake,cos_cake_moon_tail,cos_cake_moon_high,cos_cake_banana,cos_cake_fruit,cos_cake_sun,cos_moon_high_the,cos_moon_tail_a,tail_proj_onto_phase1_c,moon_tail_emb_proj_onto_c,cake_emb_proj_onto_c
phase2,16,4,150,0.0002741813659667969,,0.6653372645378113,0.6091691255569458,0.7040119171142578,0.682830810546875,natural,0.004268765449523926,0.0031207026913762093,1.0,0.788775622844696,0.7873485684394836,0.17604278028011322,0.3716648817062378,0.9666986465454102,1.1729719638824463,0.9790876507759094,1.109129548072815,0.7757508158683777,2.2556872367858887,0.7976858615875244,2.0644679069519043,0.6644184589385986,3.5516014099121094,0.5760552287101746,2.812242031097412,0.5541934370994568,0.5531857013702393,0.5516236424446106,-0.02087724208831787,-0.02087724208831787,0.6859877705574036,0.7856172323226929,-0.8690178990364075,-0.4249410629272461,-0.0742301344871521,,,
phase2,16,4,160,0.000194549560546875,,0.6651301383972168,0.6087067723274231,0.6986875534057617,0.6879959106445312,natural,0.0035431385040283203,0.0024113471154123545,1.0,0.7989312410354614,0.7832030057907104,0.14131416380405426,0.3864344358444214,0.9667433500289917,1.1723588705062866,0.9788302183151245,1.1101945638656616,0.774155855178833,2.263547658920288,0.7960598468780518,2.071763515472412,0.6696107983589172,3.502718210220337,0.5790508985519409,2.7900967597961426,0.5534225106239319,0.5527042746543884,0.5507234334945679,-0.02098233997821808,-0.02098233997821808,0.6833968162536621,0.7802248597145081,-0.8699538111686707,-0.42956167459487915,-0.07713538408279419,,,
phase2,16,4,170,0.00020897388458251953,,0.6650438904762268,0.6084194183349609,0.6824294328689575,0.7042828798294067,natural,0.003040313720703125,0.0019373759860172868,1.0,0.8066940903663635,0.7792028188705444,0.11584480851888657,0.39967846870422363,0.9667255878448486,1.172065019607544,0.9785899519920349,1.111184000968933,0.7729605436325073,2.26930570602417,0.7948275804519653,2.0771875381469727,0.6737471222877502,3.4642457962036133,0.5814418792724609,2.771787166595459,0.5521652102470398,0.5522123575210571,0.5510073900222778,-0.02096513658761978,-0.02096513658761978,0.6817886829376221,0.7761009931564331,-0.8710015416145325,-0.433523952960968,-0.07924634218215942,,,
phase2,16,4,180,0.0049710869789123535,,0.6687877178192139,0.6101265549659729,0.5995569825172424,0.7966795563697815,natural,0.002711653709411621,0.0016070596175268292,1.0,0.8136644959449768,0.7748739123344421,0.09434658288955688,0.4159289300441742,0.9665794372558594,1.1723434925079346,0.9782907366752625,1.112423300743103,0.771982729434967,2.2738430500030518,0.7937829494476318,2.0816140174865723,0.677173376083374,3.4326272010803223,0.583436906337738,2.756830930709839,0.5512805581092834,0.5512602925300598,0.5518555641174316,-0.019590318202972412,-0.019590318202972412,0.6805903911590576,0.7726844549179077,-0.8723287582397461,-0.4382321238517761,-0.08134420216083527,,,
phase2,16,4,190,0.022949039936065674,,0.6832292675971985,0.6174953579902649,0.9301460385322571,0.5020464062690735,natural,0.0031037330627441406,0.0018069390207529068,1.0,0.8059543371200562,0.7710385322570801,0.11460929363965988,0.40736123919487,0.9638879299163818,1.1844667196273804,0.9759265780448914,1.122627854347229,0.7673184275627136,2.301208019256592,0.7895603179931641,2.103839874267578,0.6801441311836243,3.405367851257324,0.5748167634010315,2.798243284225464,0.5668153166770935,0.5475659966468811,0.5409030914306641,-0.03711230307817459,-0.03711230307817459,0.6811256408691406,0.7712766528129578,-0.8624171614646912,-0.42415928840637207,-0.07735204696655273,,,
phase2,16,4,200,0.005508899688720703,,0.6693837642669678,0.6108390688896179,0.5962514877319336,0.801060676574707,natural,0.0038352012634277344,0.0021412712521851063,1.0,0.8038704991340637,0.7576351165771484,0.11050739139318466,0.44291654229164124,0.9598905444145203,1.2019391059875488,0.9723532795906067,1.1376283168792725,0.7625482082366943,2.3283324241638184,0.7849251627922058,2.126802682876587,0.6831911206245422,3.3775949478149414,0.5671458840370178,2.8490614891052246,0.5548484325408936,0.5525131225585938,0.5495216250419617,-0.042406968772411346,-0.042406968772411346,0.6834795475006104,0.7709966897964478,-0.8536871075630188,-0.42192378640174866,-0.0798388123512268,,,
phase2,16,4,210,0.0004438161849975586,,0.6653353571891785,0.608823835849762,0.6771773099899292,0.7100046873092651,natural,0.0039011240005493164,0.002111357869580388,1.0,0.8026305437088013,0.7513858079910278,0.11047792434692383,0.4495513439178467,0.9580179452896118,1.2099862098693848,0.9704381823539734,1.1455267667770386,0.7593293786048889,2.346414804458618,0.7819283604621887,2.141711711883545,0.6865710020065308,3.3470101356506348,0.564067542552948,2.8646926879882812,0.5487450957298279,0.5547358989715576,0.5534562468528748,-0.05195409059524536,-0.05195409059524536,0.6850894093513489,0.7695959806442261,-0.8482546806335449,-0.41675299406051636,-0.07930298149585724,,,
phase2,16,4,220,0.0009286403656005859,,0.6656638383865356,0.6088398694992065,0.7299549579620361,0.6581966876983643,natural,0.003546476364135742,0.001872898661531508,1.0,0.8058278560638428,0.7469488382339478,0.10096213966608047,0.45862653851509094,0.9571349024772644,1.2134170532226562,0.969407856464386,1.149680733680725,0.7572157382965088,2.3575632572174072,0.7799245119094849,2.1511247158050537,0.6900756359100342,3.315505027770996,0.5639526844024658,2.859351396560669,0.5535709261894226,0.5520016551017761,0.5504749417304993,-0.05750972032546997,-0.05750972032546997,0.6858677864074707,0.7670407295227051,-0.8467003703117371,-0.4158868193626404,-0.07834668457508087,,,
phase2,16,4,230,0.000255584716796875,,0.6650635004043579,0.6083849668502808,0.6861672401428223,0.7006382942199707,natural,0.0032029151916503906,0.001597604132257402,1.0,0.8117761015892029,0.7422570586204529,0.0853482186794281,0.47573474049568176,0.9567283391952515,1.214640498161316,0.9688200354576111,1.1519794464111328,0.7557882070541382,2.364375114440918,0.7784919738769531,2.1573052406311035,0.6934406161308289,3.2854318618774414,0.565764844417572,2.844860553741455,0.5535904765129089,0.5518143177032471,0.5497143864631653,-0.059011995792388916,-0.059011995792388916,0.686446487903595,0.7642300724983215,-0.8474673628807068,-0.4189261198043823,-0.07887135446071625,,,
phase2,16,4,240,0.00018841028213500977,,0.6649459600448608,0.6081666946411133,0.6956339478492737,0.6910372376441956,natural,0.0028105974197387695,0.0013519373023882508,1.0,0.8170248866081238,0.7390018105506897,0.07329637557268143,0.48787569999694824,0.9566618800163269,1.214474081993103,0.968527615070343,1.1530896425247192,0.754628598690033,2.36972975730896,0.777341365814209,2.1622049808502197,0.6965194940567017,3.258052349090576,0.5678979158401489,2.828115940093994,0.5518801212310791,0.5519471168518066,0.5503350496292114,-0.06101209670305252,-0.06101209670305252,0.6866047382354736,0.7615060210227966,-0.8485555648803711,-0.4212392568588257,-0.07941250503063202,,,
phase2,16,4,250,0.00018012523651123047,,0.6648860573768616,0.6080033183097839,0.6857327222824097,0.700921893119812,natural,0.0024781227111816406,0.001150969066657126,1.0,0.8221334218978882,0.7359875440597534,0.06253565102815628,0.5009247064590454,0.9566214680671692,1.2142102718353271,0.9682836532592773,1.1540029048919678,0.7536588311195374,2.374075412750244,0.7763599157333374,2.1663053035736084,0.6992737650871277,3.2336623668670654,0.5699448585510254,2.8121445178985596,0.5512312054634094,0.5513342618942261,0.5507966876029968,-0.06203046441078186,-0.06203046441078186,0.6863436102867126,0.7588642835617065,-0.8499473333358765,-0.4240349531173706,-0.08018063008785248,,,
phase2,16,4,260,0.00012767314910888672,,0.6647986173629761,0.6078459620475769,0.6943882703781128,0.6921614408493042,natural,0.0021840333938598633,0.000990261440165341,1.0,0.826433002948761,0.7335485816001892,0.05427226424217224,0.5115734934806824,0.9566047191619873,1.213897943496704,0.9680746793746948,1.1547815799713135,0.752793550491333,2.377985715866089,0.7754934430122375,2.1699676513671875,0.7017220854759216,3.2120602130889893,0.5716590881347656,2.797813892364502,0.551572859287262,0.5508162379264832,0.5502909421920776,-0.06319914758205414,-0.06319914758205414,0.6858691573143005,0.7563548684120178,-0.8512172698974609,-0.4262690544128418,-0.08081178367137909,,,
phase2,16,4,270,0.00010842084884643555,,0.6647466421127319,0.6077284812927246,0.6937057375907898,0.6928054690361023,natural,0.0019468069076538086,0.0008618239662609994,1.0,0.8303089737892151,0.7311802506446838,0.04730163514614105,0.5222185850143433,0.9565680027008057,1.213703989982605,0.9678661227226257,1.1555641889572144,0.7520291209220886,2.3814170360565186,0.774721622467041,2.1732213497161865,0.7039040327072144,3.192866325378418,0.5731740593910217,2.785085439682007,0.5515434741973877,0.5506206750869751,0.5499671697616577,-0.06392398476600647,-0.06392398476600647,0.6852990984916687,0.754043698310852,-0.8524706959724426,-0.42854568362236023,-0.08157247304916382,,,
phase2,16,4,280,9.739398956298828e-05,,0.6647077798843384,0.6076340079307556,0.6905165910720825,0.6959725618362427,natural,0.0017504692077636719,0.000758000707719475,1.0,0.8337419033050537,0.7289217114448547,0.04153541475534439,0.5323339104652405,0.9565175175666809,1.2136006355285645,0.967659592628479,1.1563392877578735,0.7513400912284851,2.3845083713531494,0.774024486541748,2.1761655807495117,0.7058609127998352,3.175698757171631,0.5744927525520325,2.7737865447998047,0.5512599945068359,0.5505059361457825,0.5499151945114136,-0.06444166600704193,-0.06444166600704193,0.6846799254417419,0.7519365549087524,-0.8536500334739685,-0.43070530891418457,-0.08236509561538696,,,
phase2,16,4,290,8.594989776611328e-05,,0.6646731495857239,0.6075531244277954,0.69581139087677,0.6906548738479614,natural,0.0015810728073120117,0.0006728257867507637,1.0,0.8366796970367432,0.7268880605697632,0.036932263523340225,0.5410645008087158,0.9564658403396606,1.2135363817214966,0.9674620032310486,1.1570852994918823,0.7507036924362183,2.387392282485962,0.773386538028717,2.1788861751556396,0.7076293230056763,3.1602210998535156,0.5756019353866577,2.7637288570404053,0.5510931611061096,0.5503633618354797,0.5498428344726562,-0.0650569498538971,-0.0650569498538971,0.6840426921844482,0.750006914138794,-0.8546937704086304,-0.432521253824234,-0.08306144177913666,,,
phase2,16,4,300,0.0002148747444152832,,0.6647544503211975,0.6075391173362732,0.7101424336433411,0.6765816807746887,natural,0.0014333724975585938,0.0006021478911861777,1.0,0.8391887545585632,0.725062370300293,0.033242326229810715,0.548458993434906,0.9564123153686523,1.2135097980499268,0.9672720432281494,1.1578054428100586,0.7501088380813599,2.3901209831237793,0.772796630859375,2.181429624557495,0.7092390060424805,3.1461591720581055,0.5765259265899658,2.754739761352539,0.5511252880096436,0.5502052903175354,0.5496411323547363,-0.06580682843923569,-0.06580682843923569,0.6834115982055664,0.7482290267944336,-0.8556044101715088,-0.4340031147003174,-0.08364477753639221,,,
phase2,16,4,310,0.0687403678894043,,0.7196006774902344,0.6350266337394714,1.1366539001464844,0.3871212601661682,natural,0.0016874074935913086,0.0006058385479263961,1.0,0.834602952003479,0.7259706854820251,0.040116485208272934,0.5259419679641724,0.9554610252380371,1.2176264524459839,0.9661391377449036,1.162374496459961,0.7480577230453491,2.402510166168213,0.7710703015327454,2.190842390060425,0.7107169032096863,3.133274555206299,0.572553813457489,2.765713691711426,0.5705136060714722,0.5440235137939453,0.5368210673332214,-0.0781528428196907,-0.0781528428196907,0.6830459237098694,0.7468295693397522,-0.8509937524795532,-0.42414557933807373,-0.07979567348957062,,,
phase2,16,4,320,0.009441673755645752,,0.6722968220710754,0.6117129325866699,0.5666034817695618,0.838574230670929,natural,0.00261533260345459,0.0010302525479346514,1.0,0.8248203992843628,0.700094997882843,0.04610968008637428,0.584240734577179,0.9469353556632996,1.2535462379455566,0.9574612975120544,1.1962323188781738,0.7412585616111755,2.444183588027954,0.7645346522331238,2.224928617477417,0.7122706174850464,3.1197681427001953,0.5576127767562866,2.8641960620880127,0.5459753274917603,0.553298830986023,0.5541126132011414,-0.08528868854045868,-0.08528868854045868,0.6875743269920349,0.7503530979156494,-0.8336052894592285,-0.41676902770996094,-0.08382517099380493,,,
phase2,16,4,330,0.0022662878036499023,,0.6666424870491028,0.6091004014015198,0.6338385343551636,0.7569884061813354,natural,0.0032252073287963867,0.0012790707405656576,1.0,0.8156909942626953,0.6879208087921143,0.056241754442453384,0.5900371670722961,0.9417526721954346,1.2751984596252441,0.9515424370765686,1.2186237573623657,0.7364327907562256,2.473590135574341,0.7601411938667297,2.247952938079834,0.7143336534500122,3.1019210815429688,0.5484904646873474,2.9160897731781006,0.5445275902748108,0.554945170879364,0.555202066898346,-0.10010049492120743,-0.10010049492120743,0.69063401222229,0.7513832449913025,-0.8209400177001953,-0.4048152565956116,-0.08204206824302673,,,
phase2,16,4,340,0.001521468162536621,,0.6660436987876892,0.6087937355041504,0.6468237638473511,0.7425135374069214,natural,0.0032056570053100586,0.0012696599587798119,1.0,0.8153032064437866,0.6810081601142883,0.05546225234866142,0.6037660241127014,0.9394518136978149,1.2842652797698975,0.9487432241439819,1.2289373874664307,0.7335842847824097,2.489333391189575,0.7574939131736755,2.2606449127197266,0.7168684005737305,3.0801005363464355,0.5464878678321838,2.925025463104248,0.5482608079910278,0.5533918142318726,0.5529788136482239,-0.10798539221286774,-0.10798539221286774,0.6929067373275757,0.750664472579956,-0.8165062069892883,-0.40168851613998413,-0.08047208189964294,,,
phase2,16,4,350,0.0005678534507751465,,0.6652352809906006,0.6082757711410522,0.6708454489707947,0.7165846228599548,natural,0.002887129783630371,0.0011332380818203092,1.0,0.8186749815940857,0.6778329610824585,0.05056610703468323,0.616848886013031,0.9389418959617615,1.2857686281204224,0.9479385614395142,1.2317959070205688,0.7317363023757935,2.498185396194458,0.7557560205459595,2.268099784851074,0.7195649743080139,3.0569896697998047,0.5479170680046082,2.9126243591308594,0.5514599680900574,0.5517092347145081,0.5507797598838806,-0.1134193167090416,-0.1134193167090416,0.6946085095405579,0.7491388320922852,-0.8160625696182251,-0.4019509255886078,-0.07913543283939362,,,
phase2,16,4,360,0.0003078579902648926,,0.6649757623672485,0.6080171465873718,0.6811526417732239,0.7057574391365051,natural,0.0025304555892944336,0.0009744108538143337,1.0,0.8235250115394592,0.6756558418273926,0.044096291065216064,0.6321516036987305,0.939078688621521,1.2845773696899414,0.9478789567947388,1.2319002151489258,0.730427622795105,2.5036532878875732,0.7544941902160645,2.2730391025543213,0.7221631407737732,3.0348117351531982,0.5505519509315491,2.893472194671631,0.5523639917373657,0.550841748714447,0.5499700903892517,-0.11681109666824341,-0.11681109666824341,0.6956050992012024,0.7472679018974304,-0.8173952698707581,-0.40403175354003906,-0.07853363454341888,,,
phase2,16,4,370,0.0002313852310180664,,0.6648681163787842,0.6078473329544067,0.6829911470413208,0.7037659883499146,natural,0.0022072792053222656,0.0008335891179740429,1.0,0.8284393548965454,0.6736777424812317,0.037896934896707535,0.648175060749054,0.9393501877784729,1.2828717231750488,0.9479807019233704,1.2314152717590332,0.7294097542762756,2.5075862407684326,0.7534923553466797,2.2768096923828125,0.7245371341705322,3.014620780944824,0.5532388091087341,2.8742012977600098,0.5521301031112671,0.5504691004753113,0.5498805046081543,-0.11893974244594574,-0.11893974244594574,0.6959353089332581,0.7452731132507324,-0.8193030953407288,-0.40668773651123047,-0.07849636673927307,,,
phase2,16,4,380,0.00014662742614746094,,0.6647610664367676,0.607695460319519,0.6898019313812256,0.6967856884002686,natural,0.0019292831420898438,0.000718290510121733,1.0,0.8327636122703552,0.6718851923942566,0.03278094157576561,0.6626593470573425,0.9396107792854309,1.2812888622283936,0.9480680227279663,1.2309983968734741,0.7285546064376831,2.5108444690704346,0.7526479363441467,2.2799954414367676,0.7266581654548645,2.9966351985931396,0.5555545687675476,2.856947422027588,0.5517721772193909,0.5502560138702393,0.5498616099357605,-0.12055828422307968,-0.12055828422307968,0.6957876682281494,0.7432889342308044,-0.8212257623672485,-0.4091537594795227,-0.07872270047664642,,,
phase2,16,4,390,0.00012367963790893555,,0.664710521697998,0.6075899600982666,0.6973478198051453,0.6891939043998718,natural,0.0017005205154418945,0.0006257230998016894,1.0,0.8365057110786438,0.6701114177703857,0.028604187071323395,0.6759980320930481,0.9398047924041748,1.2800383567810059,0.9480900764465332,1.2308305501937866,0.727810263633728,2.5137031078338623,0.7519112229347229,2.282811403274536,0.7285435199737549,2.9806883335113525,0.5574735999107361,2.842012405395508,0.5514935255050659,0.5501058101654053,0.5498086214065552,-0.1217687651515007,-0.1217687651515007,0.6953572034835815,0.7413954734802246,-0.8230342864990234,-0.4114215672016144,-0.079108327627182,,,
phase2,16,4,400,9.912252426147461e-05,,0.6646655797958374,0.6075040102005005,0.6911062598228455,0.6953863501548767,natural,0.0015213489532470703,0.0005514218937605619,1.0,0.839923620223999,0.6680793762207031,0.024982111528515816,0.6900545954704285,0.9398958683013916,1.2792385816574097,0.9480272531509399,1.2309800386428833,0.7271572947502136,2.516206979751587,0.7512537837028503,2.285338878631592,0.7302257418632507,2.96649169921875,0.5591031908988953,2.82912278175354,0.551139235496521,0.5500380396842957,0.549850344657898,-0.12232079356908798,-0.12232079356908798,0.6947830319404602,0.7396297454833984,-0.8247809410095215,-0.41382449865341187,-0.07967692613601685,,,
phase2,16,4,410,8.475780487060547e-05,,0.6646325588226318,0.6074338555335999,0.6948002576828003,0.6916636228561401,natural,0.0013672113418579102,0.0004906363901682198,1.0,0.8427747488021851,0.6662593483924866,0.022157253697514534,0.7018728256225586,0.9399657845497131,1.2785807847976685,0.947941243648529,1.2312254905700684,0.7265594601631165,2.518556594848633,0.7506601214408875,2.2876617908477783,0.7317373156547546,2.9537594318389893,0.5604321956634521,2.8178770542144775,0.5509832501411438,0.5499457716941833,0.5497763156890869,-0.12296117842197418,-0.12296117842197418,0.694147527217865,0.7379977703094482,-0.8263177871704102,-0.4157981276512146,-0.08019495010375977,,,
phase2,16,4,420,7.325410842895508e-05,,0.6646057963371277,0.6073763966560364,0.6926582455635071,0.69378262758255,natural,0.0012413263320922852,0.000440397096099332,1.0,0.8453537225723267,0.6643662452697754,0.01974335126578808,0.7135961055755615,0.9399834275245667,1.2781622409820557,0.9478163719177246,1.2316168546676636,0.7260167002677917,2.5206961631774902,0.7501173615455627,2.2897956371307373,0.7331060171127319,2.942249059677124,0.561575174331665,2.8079519271850586,0.550800085067749,0.5498895049095154,0.5497514605522156,-0.1233169287443161,-0.1233169287443161,0.6934967637062073,0.7364935278892517,-0.8277608156204224,-0.41774818301200867,-0.08075782656669617,,,
phase2,16,4,430,6.496906280517578e-05,,0.6645841598510742,0.6073280572891235,0.692663311958313,0.6937609910964966,natural,0.0011334419250488281,0.0003982081834692508,1.0,0.847621500492096,0.6625588536262512,0.0177460964769125,0.7243127822875977,0.9399808645248413,1.2778546810150146,0.947677731513977,1.232066035270691,0.72551429271698,2.5226969718933105,0.749617338180542,2.2917768955230713,0.7343551516532898,2.931758165359497,0.5625507235527039,2.799081802368164,0.5506702065467834,0.5498352646827698,0.5497105121612549,-0.12364216148853302,-0.12364216148853302,0.6928532719612122,0.7351038455963135,-0.8290774822235107,-0.419505774974823,-0.08129195868968964,,,
phase2,16,4,440,5.817413330078125e-05,,0.6645658612251282,0.607286810874939,0.6929540634155273,0.6934566497802734,natural,0.001040816307067871,0.00036244478542357683,1.0,0.849653959274292,0.6608090996742249,0.016057385131716728,0.7343596816062927,0.9399601221084595,1.2776472568511963,0.9475284814834595,1.232556700706482,0.7250472903251648,2.524568557739258,0.7491534352302551,2.29362416267395,0.7355027794837952,2.922132968902588,0.5633988380432129,2.791071653366089,0.5505629181861877,0.5497883558273315,0.5496721267700195,-0.12391097843647003,-0.12391097843647003,0.6922282576560974,0.7338151931762695,-0.830295205116272,-0.4211348295211792,-0.08180566132068634,,,
phase2,16,4,450,5.269050598144531e-05,,0.6645503640174866,0.6072512865066528,0.6929938793182373,0.6934058666229248,natural,0.0009604692459106445,0.0003317195223644376,1.0,0.8514977693557739,0.659110963344574,0.014610306359827518,0.7438866496086121,0.9399253129959106,1.2775154113769531,0.9473721981048584,1.233078122138977,0.7246106266975403,2.5263257026672363,0.7487201690673828,2.2953548431396484,0.7365636825561523,2.9132461547851562,0.5641466975212097,2.78377103805542,0.5504680275917053,0.5497482419013977,0.549640417098999,-0.12412583827972412,-0.12412583827972412,0.6916258931159973,0.7326148152351379,-0.831430196762085,-0.4226635694503784,-0.08230078220367432,,,
phase2,16,4,460,4.792213439941406e-05,,0.6645368337631226,0.6072202920913696,0.6931827068328857,0.6932075023651123,natural,0.0008901357650756836,0.00030516026890836656,1.0,0.853178858757019,0.6574720144271851,0.013362455181777477,0.7529098987579346,0.9398807883262634,1.2774412631988525,0.9472127556800842,1.2336113452911377,0.7242003679275513,2.527981758117676,0.7483137845993042,2.296983242034912,0.7375493049621582,2.904998302459717,0.564811110496521,2.777066230773926,0.5503869652748108,0.5497123599052429,0.5496120452880859,-0.12430888414382935,-0.12430888414382935,0.6910474300384521,0.7314919233322144,-0.8324905633926392,-0.42409586906433105,-0.08277374505996704,,,
phase2,16,4,470,4.398822784423828e-05,,0.6645251512527466,0.6071931719779968,0.6932703256607056,0.6931120157241821,natural,0.0008282661437988281,0.00028189437580294907,1.0,0.854724109172821,0.655887246131897,0.012275747954845428,0.7615178227424622,0.939828634262085,1.2774124145507812,0.947051465511322,1.2341549396514893,0.7238130569458008,2.5295486450195312,0.747930645942688,2.2985219955444336,0.7384694218635559,2.897305488586426,0.5654067397117615,2.7708699703216553,0.5503163933753967,0.5496795773506165,0.5495876669883728,-0.12446140497922897,-0.12446140497922897,0.6904924511909485,0.7304369807243347,-0.8334869146347046,-0.4254482388496399,-0.08322736620903015,,,
phase2,16,4,480,4.0650367736816406e-05,,0.6645150184631348,0.6071692705154419,0.6933513879776001,0.6930242776870728,natural,0.0007730722427368164,0.0002614858967717737,1.0,0.8561521172523499,0.6543562412261963,0.011323202401399612,0.7697455883026123,0.9397709369659424,1.2774196863174438,0.9468900561332703,1.2347010374069214,0.7234461903572083,2.531036376953125,0.7475680708885193,2.2999796867370605,0.739331841468811,2.8901023864746094,0.5659440159797668,2.7651124000549316,0.5502550601959229,0.549649715423584,0.5495656728744507,-0.12459206581115723,-0.12459206581115723,0.6899604201316833,0.7294425964355469,-0.8344259262084961,-0.4267273545265198,-0.08366148173809052,,,
phase2,16,4,490,3.790855407714844e-05,,0.6645060777664185,0.6071478128433228,0.6939513683319092,0.6924188137054443,natural,0.000723719596862793,0.00024326011771336198,1.0,0.8574727773666382,0.6528871655464172,0.010486412793397903,0.7775639891624451,0.9397104382514954,1.2774510383605957,0.9467304348945618,1.2352416515350342,0.7230971455574036,2.532454013824463,0.7472239136695862,2.3013668060302734,0.7401431798934937,2.883331060409546,0.5664309859275818,2.7597341537475586,0.55020672082901,0.5496199727058411,0.5495421886444092,-0.12471862137317657,-0.12471862137317657,0.6894497275352478,0.7285014390945435,-0.8353106379508972,-0.4279290735721588,-0.08407370746135712,,,
phase2,16,4,500,0.000363767147064209,,0.6647599935531616,0.6072580218315125,0.7191399931907654,0.6678819060325623,natural,0.0006726980209350586,0.00022717787942383438,1.0,0.8584343194961548,0.6518725752830505,0.009898249991238117,0.7819350361824036,0.9397057294845581,1.277298927307129,0.9466083645820618,1.2356560230255127,0.7227491140365601,2.5339362621307373,0.7468984723091125,2.30271577835083,0.7409089803695679,2.876946449279785,0.5667974352836609,2.7547338008880615,0.5504481792449951,0.5494877696037292,0.549332320690155,-0.12545160949230194,-0.12545160949230194,0.6889591217041016,0.7276081442832947,-0.836000919342041,-0.4285264313220978,-0.08429601788520813,,,
phase2,16,4,0,0.0016469955444335938,,28.97414779663086,28.97414779663086,0.7521700859069824,0.637418270111084,reweight,62.26958084106445,32.2859001159668,0.3333333432674408,0.9998813271522522,0.9999204874038696,32.24399185180664,1.9600715637207031,0.9999279379844666,1.0008513927459717,0.9999034404754639,1.0010745525360107,0.9512889385223389,1.3167096376419067,0.9586770534515381,1.261473298072815,0.14525055885314941,13.147090911865234,0.9908039569854736,1.0776909589767456,138.0406494140625,0.790079653263092,4.65041971206665,-0.948512613773346,-0.948512613773346,0.9340698719024658,0.953300952911377,-0.9463604688644409,0.5092682838439941,-0.9536018967628479,,,
phase2,16,4,10,0.04968702793121338,,1.8442901372909546,1.8442901372909546,0.7786755561828613,0.7069928646087646,reweight,2.562121868133545,1.4964536428451538,0.6666666865348816,0.9921978116035461,0.9899700284004211,1.3450160026550293,1.9729137420654297,0.9954327940940857,1.0359528064727783,0.9953039288520813,1.0335798263549805,0.9006592631340027,1.6208248138427734,0.9062180519104004,1.5650511980056763,0.352833092212677,9.586498260498047,0.8448970913887024,2.2430460453033447,5.619163990020752,0.9624896049499512,1.1541283130645752,-0.8828511834144592,-0.8828511834144592,0.9228994846343994,0.9448825120925903,-0.9265600442886353,0.6854149103164673,-0.7365050911903381,,,
phase2,16,4,20,0.2888147830963135,,1.392775535583496,1.392775535583496,0.675860583782196,1.2880632877349854,reweight,0.8116703033447266,1.4230197668075562,0.6666666865348816,0.6312792301177979,0.7930170297622681,1.795435905456543,1.4752082824707031,0.9499495029449463,1.3008490800857544,0.9725247621536255,1.1535301208496094,0.8532134294509888,1.8628231287002563,0.8671166896820068,1.7547554969787598,0.6379349231719971,4.7221198081970215,0.517002522945404,6.319563388824463,2.1915090084075928,1.4257011413574219,1.3827435970306396,-0.7739385962486267,-0.7739385962486267,0.9082213640213013,0.9428493976593018,-0.9044947624206543,0.5790043473243713,-0.07102588564157486,,,
phase2,16,4,30,0.13754373788833618,,1.1902015209197998,1.1902015209197998,0.7334384322166443,0.9279434084892273,reweight,0.6728173494338989,1.0883209705352783,0.6666666865348816,0.12187815457582474,0.49956652522087097,2.00110125541687,1.0311893224716187,0.9480106830596924,1.306462287902832,0.9835070967674255,1.1011290550231934,0.8483641743659973,1.8273279666900635,0.8668132424354553,1.7155321836471558,0.7266373038291931,3.537262439727783,0.4972727596759796,6.157003402709961,2.028855800628662,1.142505407333374,1.1182646751403809,-0.5372637510299683,-0.5372637510299683,0.897667407989502,0.9450719356536865,-0.9028204679489136,0.3682650029659271,0.14862075448036194,,,
phase2,16,4,40,0.006224393844604492,,1.051827311515808,1.0518271923065186,0.675459623336792,0.7232835292816162,reweight,0.6444722414016724,0.8305107951164246,1.0,0.09262369573116302,0.3436146378517151,2.1381571292877197,0.7305281162261963,0.9594045281410217,1.226114273071289,0.9930896759033203,1.048071026802063,0.8589701056480408,1.7454830408096313,0.8759040236473083,1.6519291400909424,0.7589434385299683,3.154585123062134,0.5435484647750854,4.90562105178833,1.827449917793274,1.0271804332733154,1.0057629346847534,-0.25800758600234985,-0.25800758600234985,0.9157112836837769,0.953765869140625,-0.9006339311599731,0.050716742873191833,0.06831088662147522,,,
phase2,16,4,50,0.000806272029876709,,0.954023003578186,0.954023003578186,0.7068695425987244,0.6810373663902283,reweight,0.4752861261367798,0.6809065937995911,1.0,0.14397023618221283,0.19785365462303162,2.42500901222229,0.5302877426147461,0.9604202508926392,1.2079360485076904,0.9961848855018616,1.028397798538208,0.8661978840827942,1.7036058902740479,0.8811653852462769,1.6243581771850586,0.7743860483169556,2.981069326400757,0.5577110648155212,4.341610908508301,1.2785451412200928,1.0410170555114746,1.0626455545425415,-0.06025686860084534,-0.06025686860084534,0.9296587705612183,0.9594697952270508,-0.9021650552749634,-0.1446688175201416,-0.032453373074531555,,,
